Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Highlighted,Customer_Type,Perks
4a472f02-1053-4f66-b608-d8addb0b258c,FlixLatino,TV & Movies,24,75207,Verizon Plus Play,,Good,Standard Perks
9d6f6fd2-cbdd-428d-b49b-04541b126aea,FlixLatino,TV & Movies,27,75287,Verizon Plus Play,,Good,Standard Perks
31aa5253-0090-4969-a03d-45c348caa740,NFL Sunday Ticket,Sports,12,75203,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
d7bc7122-0c2e-496d-8c50-f148f3324dd7,BET+,Music & Audio,21,75224,Verizon Plus Play,,Good,Standard Perks
2e300d9c-ee97-4c6e-ba0d-6cb681386f37,Netflix,TV & Movies,19,75210,Verizon Plus Play,,Good,15% off on Netflix next month
f9d873d5-991e-4595-ae04-2abc6b49eaa3,FlixLatino,TV & Movies,13,75218,Verizon Plus Play,,Good,Standard Perks
131395f3-c2a6-4447-9962-8a8893ea67e1,AMC+,TV & Movies,24,75206,Verizon Plus Play,,Good,Standard Perks
7d79d76e-e74b-4d40-827f-4cfbb103e9d7,Peacock,TV & Movies,21,75230,Verizon Plus Play,,Good,Standard Perks
508b183d-07fb-4456-b10a-2cc769e5917c,BET+,Music & Audio,23,75201,Verizon Plus Play,,Good,Standard Perks
fb2aa2b9-9166-46f9-a2cc-b84448f09e28,HISTORY Vault,TV & Movies,23,75204,Verizon Plus Play,,Good,Standard Perks
1c7a0a06-6e1b-41a8-9ed2-92f28db78004,AMC+,TV & Movies,21,75226,Verizon Plus Play,,Good,Standard Perks
24af3fe9-3b56-4997-ad62-4b001b1bed22,Netflix,TV & Movies,30,75224,Verizon Plus Play,,Good,15% off on Netflix next month
1738a89c-3a48-452c-9399-fd6f1220b5b8,BET+,Music & Audio,29,75210,Verizon Plus Play,,Good,Standard Perks
38605c15-bf2c-4df0-9b2b-d6806522bd78,Peacock,TV & Movies,23,75227,Verizon Plus Play,,Good,Standard Perks
ce94dbb8-ddf2-42e6-b7ed-b96216032855,AMC+,TV & Movies,13,75225,Verizon Plus Play,,Good,Standard Perks
6332615e-b32a-41c1-ae15-766ca881224e,BET+,Music & Audio,11,75244,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
ba1a1194-16f9-4284-97c8-91baa7200a26,STARZ,TV & Movies,23,75227,Verizon Plus Play,,Good,Standard Perks
9f56b76f-a3a0-424a-95e6-29c16194502a,HISTORY Vault,TV & Movies,26,75243,Verizon Plus Play,,Good,Standard Perks
d5f19293-8a0c-468f-95ee-cbd146bb101d,NFL Sunday Ticket,Sports,13,75207,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
b520c6cb-0853-4994-86c7-631893a61b13,Paramount+,TV & Movies,23,75211,Verizon Plus Play,,Good,Standard Perks
e8e2e08f-7e80-4357-ab17-7d277f3a7e1c,AMC+,TV & Movies,15,75227,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
544e0838-d469-44f5-b832-0479ecc6a3c0,Paramount+,TV & Movies,23,75230,Verizon Plus Play,,Good,Standard Perks
4f243921-09be-4bdc-b244-8104665c2aad,FlixLatino,TV & Movies,17,75205,Verizon Plus Play,,Good,Standard Perks
8e413cf4-a82f-48b4-9bb8-68686ed5acb4,NFL Sunday Ticket,Sports,17,75217,Verizon Plus Play,,Good,Free month of STARZ
b6ce923e-6259-48b5-91fe-24a971b330d7,HISTORY Vault,TV & Movies,12,75210,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
07dd975f-d7ae-4758-9a97-3f420d1408ba,Paramount+,TV & Movies,22,75225,Verizon Plus Play,,Good,Standard Perks
2b632985-82d8-49e2-86a3-a234c47fb615,Netflix,TV & Movies,18,75206,Verizon Plus Play,,Good,15% off on Netflix next month
76a16883-bbeb-414e-a7f6-b338c51329de,HISTORY Vault,TV & Movies,12,75214,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
6e18628f-4347-4e63-a08e-e600255e7a05,AMC+,TV & Movies,27,75254,Verizon Plus Play,,Good,Standard Perks
117e758f-0cae-4a97-bf96-389025805484,STARZ,TV & Movies,16,75224,Verizon Plus Play,,Good,Standard Perks
67ef5341-426f-4bf1-b02b-3492628341fa,NFL Sunday Ticket,Sports,16,75249,Verizon Plus Play,,Good,Free month of STARZ
6ef01036-3011-47f3-9635-5d84f050cecd,Peacock,TV & Movies,13,75211,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
95c2f386-0d4e-480b-ac6d-d165256bfceb,BET+,Music & Audio,21,75254,Verizon Plus Play,,Good,Standard Perks
caec4d90-95ec-4076-b65b-bb6acb9465f8,FlixLatino,TV & Movies,19,75254,Verizon Plus Play,,Good,Standard Perks
2c959038-5df3-42a9-84d7-cd493cf79398,Peacock,TV & Movies,27,75247,Verizon Plus Play,,Good,Standard Perks
256f4d3f-6000-4804-9d8d-2e43ba463bdc,ViX Premium,Lifestyle,21,75210,Verizon Plus Play,,Good,Standard Perks
343f10cd-c8cc-4734-9023-98a9356ad55d,Peacock,TV & Movies,15,75254,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
d677cf32-164b-419d-9046-04dfd38d55c7,FlixLatino,TV & Movies,14,75208,Verizon Plus Play,,Good,Standard Perks
e7e31e51-05a1-4610-aa96-a96e72db4f84,ViX Premium,Lifestyle,26,75208,Verizon Plus Play,,Good,Standard Perks
de8ab4ef-c375-4a50-a500-04f82a2e1c86,Netflix,TV & Movies,28,75208,Verizon Plus Play,,Good,15% off on Netflix next month
c45b787e-3ce2-4e69-870d-bd42e53a1ab3,BET+,Music & Audio,12,75287,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
e23e24bd-155c-4288-8d8d-b5c3f2421759,NFL Sunday Ticket,Sports,12,75241,Verizon Plus Play,,Good,Free month of STARZ
6f22a697-a587-4cdf-b4fb-010a8e4f2420,BET+,Music & Audio,26,75206,Verizon Plus Play,,Good,Standard Perks
93586ca9-7209-4b35-91e8-08613f6d7ecd,FlixLatino,TV & Movies,19,75241,Verizon Plus Play,,Good,Standard Perks
d5942551-3c48-4bd7-afd1-639f660fee7c,AMC+,TV & Movies,13,75253,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
9c5cae00-7c10-4fdc-9b70-06846d716e58,ViX Premium,Lifestyle,11,75215,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
ad615c64-8f48-438f-80df-ad43e9247e39,NFL Sunday Ticket,Sports,29,75237,Verizon Plus Play,,Good,Free month of STARZ
9fa5ebb6-e848-481e-8f97-b53d3d98ad33,Netflix,TV & Movies,11,75240,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
035ad015-fc3a-48c6-afc9-b664b58895e6,AMC+,TV & Movies,13,75220,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
1d2cb5af-5590-4b32-8337-1c2be4c7a0ad,HISTORY Vault,TV & Movies,15,75253,Verizon Plus Play,,Good,Standard Perks
c5cb0ba8-b015-48af-b66a-02c38f2b0a50,NFL Sunday Ticket,Sports,24,75227,Verizon Plus Play,,Good,Free month of STARZ
6454b082-5b12-4f66-9a60-d477c6c428fe,FlixLatino,TV & Movies,30,75226,Verizon Plus Play,,Good,Standard Perks
f5f10b4a-f22d-4757-a1e8-8a4d72f9046c,BET+,Music & Audio,29,75240,Verizon Plus Play,,Good,Standard Perks
ed693520-bb5b-4803-9c4f-24ab7279f2e8,Peacock,TV & Movies,30,75241,Verizon Plus Play,,Good,Standard Perks
5230ada7-0c87-404d-9724-c47050e7fe4d,AMC+,TV & Movies,11,75218,Verizon Plus Play,,Good,Standard Perks
ff169202-28b0-41eb-9f6e-8decc852eed3,STARZ,TV & Movies,19,75215,Verizon Plus Play,,Good,Standard Perks
d20bf77f-f32b-464c-bca1-88b99db6116a,NFL Sunday Ticket,Sports,29,75216,Verizon Plus Play,,Good,Free month of STARZ
75c04414-4e6b-4e01-9605-4d9ed96cb212,FlixLatino,TV & Movies,18,75211,Verizon Plus Play,,Good,Standard Perks
9a033df6-b78f-4590-8483-423a3afcd890,Netflix,TV & Movies,18,75001,Verizon Plus Play,,Good,15% off on Netflix next month
5aaeef7f-6b1e-42ac-b9a3-e65a50e1d3cb,Netflix,TV & Movies,16,75240,Verizon Plus Play,,Good,15% off on Netflix next month
a19ef311-edee-49f2-ae1f-29fef8eb3a27,STARZ,TV & Movies,11,75211,Verizon Plus Play,,Good,Standard Perks
c2a16366-6b90-4057-9948-791ee96aedf0,Paramount+,TV & Movies,30,75229,Verizon Plus Play,,Good,Standard Perks
875c6aa2-8614-432b-bb0f-711f8498382f,AMC+,TV & Movies,23,75253,Verizon Plus Play,,Good,Standard Perks
afd02202-ac23-465a-aa6b-ed3b7aec154c,NFL Sunday Ticket,Sports,16,75235,Verizon Plus Play,,Good,Free month of STARZ
d4aaf692-6be5-4c1d-b938-2b01acc3447a,STARZ,TV & Movies,23,75234,Verizon Plus Play,,Good,Standard Perks
c1282c62-de7d-433e-858f-912a2091de99,AMC+,TV & Movies,14,75223,Verizon Plus Play,,Good,Standard Perks
ade5be4c-9c8a-4426-9548-07b0efcdaece,Peacock,TV & Movies,14,75226,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
60b83d2a-5439-46e1-b2d4-c35bd60ca9a9,Peacock,TV & Movies,16,75229,Verizon Plus Play,,Good,Standard Perks
cef1de7d-e818-44b2-b974-5f2c70059c27,Netflix,TV & Movies,16,75204,Verizon Plus Play,,Good,15% off on Netflix next month
8e87dbf3-0942-4e66-9dd8-dabd84266066,STARZ,TV & Movies,13,75254,Verizon Plus Play,,Good,Standard Perks
539cc07b-55a3-4c95-ae25-c7a09427aea9,NFL Sunday Ticket,Sports,14,75229,Verizon Plus Play,,Good,Free month of STARZ
4dbf1157-5255-4f1a-8ec0-e6b73e44f392,NFL Sunday Ticket,Sports,13,75246,Verizon Plus Play,,Good,Free month of STARZ
685c0433-9839-4f62-8f35-c7397c9d399d,BET+,Music & Audio,13,75208,Verizon Plus Play,,Good,Standard Perks
94a490b0-fbe3-4499-b81e-776b407c3df3,STARZ,TV & Movies,25,75218,Verizon Plus Play,,Good,Standard Perks
a3d227b4-08f1-483e-b505-a41e432152e7,NFL Sunday Ticket,Sports,23,75214,Verizon Plus Play,,Good,Free month of STARZ
9bbf069e-a399-4b41-b696-233a92ab50c1,Netflix,TV & Movies,14,75232,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
3f8ee1b3-8ba7-4c3e-a314-87d252bac77b,Netflix,TV & Movies,20,75241,Verizon Plus Play,,Good,15% off on Netflix next month
4467c68e-04b8-414d-81ba-7eee08492623,ViX Premium,Lifestyle,15,75202,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
960f47ff-1393-4daf-888c-20a71e664983,AMC+,TV & Movies,16,75225,Verizon Plus Play,,Good,Standard Perks
af1ddacf-27a7-4f9f-aff0-8647756511c1,STARZ,TV & Movies,12,75241,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
2d3a7a8b-4f37-49d3-8651-643547b54e3b,Paramount+,TV & Movies,12,75251,Verizon Plus Play,,Good,Standard Perks
06e47998-5b37-41d0-833a-7a49f8a4fea7,Paramount+,TV & Movies,13,75235,Verizon Plus Play,,Good,Standard Perks
9e127f38-9708-4b12-847d-8bfce4a8f619,FlixLatino,TV & Movies,18,75215,Verizon Plus Play,,Good,Standard Perks
26bdef9f-2243-4d1e-a92d-1ee264a59b0c,NFL Sunday Ticket,Sports,22,75001,Verizon Plus Play,,Good,Free month of STARZ
a7530cbe-637a-4c11-a284-edd4ec3999e5,HISTORY Vault,TV & Movies,19,75248,Verizon Plus Play,,Good,Standard Perks
be542286-b52f-40b7-92f4-704e4de233f8,AMC+,TV & Movies,17,75215,Verizon Plus Play,,Good,Standard Perks
2633301a-30c4-49d9-b65d-c77f1152f831,Peacock,TV & Movies,27,75204,Verizon Plus Play,,Good,Standard Perks
ea63e41c-f648-4f2d-84ca-4ebe83e1f320,HISTORY Vault,TV & Movies,15,75210,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
9fa7e417-4629-4109-a331-222ff916cd68,AMC+,TV & Movies,30,75238,Verizon Plus Play,,Good,Standard Perks
5822fa14-c092-4d64-aa7c-2ad97f40381c,HISTORY Vault,TV & Movies,30,75214,Verizon Plus Play,,Good,Standard Perks
f004444e-f0be-48d9-8659-fdfe2edd560c,Paramount+,TV & Movies,22,75228,Verizon Plus Play,,Good,Standard Perks
38a257ca-c5e4-41b1-8832-a1fba6437f9f,BET+,Music & Audio,20,75234,Verizon Plus Play,,Good,Standard Perks
5b604c65-28ba-4c2d-acb3-6db1a3c78b3d,STARZ,TV & Movies,12,75206,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
e4a9298c-372c-4194-b165-ce92a51b67e0,Netflix,TV & Movies,22,75251,Verizon Plus Play,,Good,15% off on Netflix next month
ed1775b5-b50d-4768-b85a-c47ebba4feb4,FlixLatino,TV & Movies,14,75208,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
b8bd7dce-35c4-4aec-b3dd-ceb897475cc5,HISTORY Vault,TV & Movies,28,75233,Verizon Plus Play,,Good,Standard Perks
7edadd9d-2a66-467c-9316-c06ba0a9de4e,ViX Premium,Lifestyle,18,75234,Verizon Plus Play,,Good,Standard Perks
9478183c-efce-4a23-8bad-2d5d169e36bf,ViX Premium,Lifestyle,11,75209,Verizon Plus Play,,Good,Standard Perks
c1017b6d-171b-42f9-adc5-a0705a772b62,STARZ,TV & Movies,14,75206,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
9a727bcc-e2cc-42c6-9aec-ea23689d6766,STARZ,TV & Movies,26,75236,Verizon Plus Play,,Good,Standard Perks
50b56d55-5152-4431-a961-2d081479165f,Paramount+,TV & Movies,25,75206,Verizon Plus Play,,Good,Standard Perks
ce3ccb66-3b71-45d0-86a9-8e44bfacfbf1,FlixLatino,TV & Movies,14,75203,Verizon Plus Play,,Good,Standard Perks
d14f446e-2fad-4917-859d-4c6c07ec2ab1,NFL Sunday Ticket,Sports,21,75204,Verizon Plus Play,,Good,Free month of STARZ
8d93d405-5057-4aed-8fd2-c351829741d4,Peacock,TV & Movies,11,75231,Verizon Plus Play,,Good,Standard Perks
835263e5-0b7e-40ce-ae42-4187f9a44f20,FlixLatino,TV & Movies,22,75202,Verizon Plus Play,,Good,Standard Perks
6a92a320-0c6b-4d4c-9c3f-daf0542847c1,FlixLatino,TV & Movies,25,75238,Verizon Plus Play,,Good,Standard Perks
373e84a9-7e9d-48c8-9eba-dcecbd021f4a,ViX Premium,Lifestyle,30,75248,Verizon Plus Play,,Good,Standard Perks
75fe597c-cad2-46af-a66a-25891182d67d,BET+,Music & Audio,14,75227,Verizon Plus Play,,Good,Standard Perks
13d4f261-8127-4a38-a2ac-c56e929529b0,Netflix,TV & Movies,12,75241,Verizon Plus Play,,Good,15% off on Netflix next month
d776097a-58a8-4a41-83dc-5f46c176b878,NFL Sunday Ticket,Sports,14,75254,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
cbd4f9ff-8fbc-43cf-bc18-a4c237ade48b,Paramount+,TV & Movies,15,75251,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
db311d68-b80b-4496-b9df-3e1eca029226,STARZ,TV & Movies,30,75211,Verizon Plus Play,,Good,Standard Perks
93874cd4-187e-4f94-8950-980b3d0558ca,Peacock,TV & Movies,30,75234,Verizon Plus Play,,Good,Standard Perks
4fdca9b4-e653-4563-9555-868b4a94019b,AMC+,TV & Movies,13,75203,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
f294666a-c44b-4a7c-8151-d9f78e07305f,STARZ,TV & Movies,22,75226,Verizon Plus Play,,Good,Standard Perks
527c0923-e238-41bc-b34c-cf9d0ea33857,NFL Sunday Ticket,Sports,15,75225,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
4e17e946-ca66-4fe7-b3c6-8e4235d7076b,FlixLatino,TV & Movies,13,75240,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
cf888741-6d88-4637-9c67-4d921bdb3ab4,AMC+,TV & Movies,16,75246,Verizon Plus Play,,Good,Standard Perks
32b6f7f4-ec3a-4f13-9256-ce5b8fe1023c,Peacock,TV & Movies,15,75246,Verizon Plus Play,,Good,Standard Perks
51daa050-adbc-4265-b317-7d514ffaf5cd,ViX Premium,Lifestyle,14,75226,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
95c9f476-fa9c-45aa-8d58-ceb5cc7c6ccb,NFL Sunday Ticket,Sports,13,75203,Verizon Plus Play,,Good,Free month of STARZ
62382fcc-cbae-4ec7-8810-11aa555ea28a,FlixLatino,TV & Movies,15,75202,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
b344546b-0db2-4a8e-9ec8-b1004fde5c43,Paramount+,TV & Movies,12,75220,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
6fa682e3-3cab-422d-be36-3153db9d3bc7,AMC+,TV & Movies,12,75228,Verizon Plus Play,,Good,Standard Perks
d207c1a8-9023-4d3b-9db2-f2539fecf879,HISTORY Vault,TV & Movies,19,75203,Verizon Plus Play,,Good,Standard Perks
359300e9-ab60-4616-b4ec-34a8190ec5ca,ViX Premium,Lifestyle,24,75219,Verizon Plus Play,,Good,Standard Perks
11d96b55-00b1-49e8-86ff-e1698e2af334,Paramount+,TV & Movies,14,75212,Verizon Plus Play,,Good,Standard Perks
24cffc07-e173-4f23-b417-2f65003fbc54,NFL Sunday Ticket,Sports,13,75216,Verizon Plus Play,,Good,Free month of STARZ
0f8a136a-0c03-4418-bdb4-b38f542661ab,Netflix,TV & Movies,12,75218,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
b0e51892-203a-4af6-87ee-f79c674e7f30,Peacock,TV & Movies,24,75204,Verizon Plus Play,,Good,Standard Perks
62fe8c28-801d-4062-a548-257f17a26baf,BET+,Music & Audio,11,75226,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
74546468-43d1-49aa-998d-bf9e87355cd1,HISTORY Vault,TV & Movies,12,75223,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
5658e5d5-35c4-479e-acea-4ab37bf08717,Peacock,TV & Movies,15,75229,Verizon Plus Play,,Good,Standard Perks
2ae6accf-c5c6-414a-8bf3-051c76ec3b32,Netflix,TV & Movies,24,75215,Verizon Plus Play,,Good,15% off on Netflix next month
58ffaeda-a24c-45ed-9ee1-2e0557beda38,Peacock,TV & Movies,16,75203,Verizon Plus Play,,Good,Standard Perks
60c3e1f5-e60f-4fdb-ae8f-6600618db1c8,FlixLatino,TV & Movies,14,75253,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
c9623b6d-b1b8-42d0-b843-7c58e572400e,STARZ,TV & Movies,29,75217,Verizon Plus Play,,Good,Standard Perks
adb02434-e781-41f4-ac2c-871f1ca7c156,FlixLatino,TV & Movies,13,75220,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
2299e312-a9eb-4792-baa1-f83f374d794c,STARZ,TV & Movies,30,75238,Verizon Plus Play,,Good,Standard Perks
6ea69665-dfdc-4b8b-972c-d6aa851011b4,NFL Sunday Ticket,Sports,16,75252,Verizon Plus Play,,Good,Free month of STARZ
7d1f7c31-3d80-44c6-9bae-3a43caf676bd,Paramount+,TV & Movies,29,75001,Verizon Plus Play,,Good,Standard Perks
9e0c9a37-3309-43f5-97cb-210e0632b2fc,BET+,Music & Audio,15,75231,Verizon Plus Play,,Good,Standard Perks
3f413c06-a29f-4d2f-bb94-e1d5f4595f19,Peacock,TV & Movies,30,75209,Verizon Plus Play,,Good,Standard Perks
3762b79f-fdcf-4d53-9c42-da1393368c04,NFL Sunday Ticket,Sports,11,75232,Verizon Plus Play,,Good,Free month of STARZ
aa871ec5-4e84-4026-9268-55ae9d935c8e,AMC+,TV & Movies,24,75207,Verizon Plus Play,,Good,Standard Perks
e3403a43-53ac-4ef6-bbc4-4e2903b12060,STARZ,TV & Movies,17,75219,Verizon Plus Play,,Good,Standard Perks
c3178db3-a4c9-4407-8ee1-aa965e6ba3e6,BET+,Music & Audio,13,75212,Verizon Plus Play,,Good,Standard Perks
1f695674-0755-4f98-b9bc-718e0a63693e,Netflix,TV & Movies,30,75241,Verizon Plus Play,,Good,15% off on Netflix next month
28283c93-7e44-45cf-baba-730e8c61094a,NFL Sunday Ticket,Sports,23,75210,Verizon Plus Play,,Good,Free month of STARZ
2747e630-8188-486e-9431-5f133cebc173,FlixLatino,TV & Movies,29,75246,Verizon Plus Play,,Good,Standard Perks
c4110acb-f5a4-4d41-8cb7-19ca502775ab,HISTORY Vault,TV & Movies,28,75235,Verizon Plus Play,,Good,Standard Perks
dcffb2b1-8dae-4e0b-9867-c3c220d75008,STARZ,TV & Movies,22,75208,Verizon Plus Play,,Good,Standard Perks
214f8562-9254-45a5-bd4e-149f2c9cd36c,Peacock,TV & Movies,18,75211,Verizon Plus Play,,Good,Standard Perks
ca4c8b9b-3c69-4c43-ab5d-145278a9bfb4,AMC+,TV & Movies,16,75244,Verizon Plus Play,,Good,Standard Perks
13bf9d47-d61d-484a-a405-4ff95f7a6a57,HISTORY Vault,TV & Movies,11,75207,Verizon Plus Play,,Good,Standard Perks
8f7c90f1-fc77-4faf-94cd-59a4e8c7a7c1,ViX Premium,Lifestyle,15,75208,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
297a0b02-3c48-4441-ad87-f118e4655eb5,Peacock,TV & Movies,22,75218,Verizon Plus Play,,Good,Standard Perks
cb686edc-cb92-45f9-a1c7-c90742161c58,AMC+,TV & Movies,21,75244,Verizon Plus Play,,Good,Standard Perks
f7902764-b782-4583-8e06-1e7592a2b1a5,BET+,Music & Audio,11,75236,Verizon Plus Play,,Good,Standard Perks
b89e23e5-b1b1-4eb9-84d7-e970805dd5fd,HISTORY Vault,TV & Movies,28,75217,Verizon Plus Play,,Good,Standard Perks
7f38470d-c449-423b-a268-d2d750d57844,BET+,Music & Audio,19,75227,Verizon Plus Play,,Good,Standard Perks
0c8353c4-2458-41ad-abb2-2e44cac512af,Paramount+,TV & Movies,11,75248,Verizon Plus Play,,Good,Standard Perks
f10f7f62-b3dc-40c7-9989-744ab36453cb,BET+,Music & Audio,29,75246,Verizon Plus Play,,Good,Standard Perks
165e53b0-6be5-42f4-9947-2b173fbc403e,BET+,Music & Audio,11,75208,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
ba7d0c76-164a-4639-a4b2-ef778263ccd9,Paramount+,TV & Movies,29,75247,Verizon Plus Play,,Good,Standard Perks
c8ac8317-3304-44e5-97b2-293b4d5a03d3,AMC+,TV & Movies,19,75224,Verizon Plus Play,,Good,Standard Perks
ee87b1cf-7772-46a4-808a-f9000a649ecb,ViX Premium,Lifestyle,14,75229,Verizon Plus Play,,Good,Standard Perks
c12dd40a-9d19-4a67-b38e-22676a815c80,Paramount+,TV & Movies,30,75219,Verizon Plus Play,,Good,Standard Perks
6d23bc10-c2d1-4b75-acb0-afeb71eea7cf,Netflix,TV & Movies,14,75232,Verizon Plus Play,,Good,15% off on Netflix next month
7b9c2ea6-7133-4030-a02c-85615d01c754,NFL Sunday Ticket,Sports,12,75205,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
80bae2e2-d098-41fa-b3c6-76c499b7aae1,Netflix,TV & Movies,14,75218,Verizon Plus Play,,Good,15% off on Netflix next month
cf341410-c699-4d15-ac46-d693e192cea3,Paramount+,TV & Movies,26,75249,Verizon Plus Play,,Good,Standard Perks
d3f410c8-6f10-4c1a-b892-6b13a4b23e04,BET+,Music & Audio,28,75202,Verizon Plus Play,,Good,Standard Perks
49097c72-3fcd-42f0-ad6e-5893c361827d,NFL Sunday Ticket,Sports,15,75254,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
65a809e5-4581-4376-8700-fde0646fe03d,HISTORY Vault,TV & Movies,13,75201,Verizon Plus Play,,Good,Standard Perks
167a3bfe-4455-473e-953d-7e6e491040f4,HISTORY Vault,TV & Movies,13,75247,Verizon Plus Play,,Good,Standard Perks
6b7ebb14-3c59-40ad-9e51-8dec20f45df9,ViX Premium,Lifestyle,13,75206,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
4756c507-b15e-40f9-a6f9-da46e57064ff,Peacock,TV & Movies,25,75218,Verizon Plus Play,,Good,Standard Perks
9ccbff27-f7ff-4758-9d98-f2f95c2bc0b3,Peacock,TV & Movies,16,75211,Verizon Plus Play,,Good,Standard Perks
9a1dc2a2-131f-447b-8229-b40aa0fc2a28,Peacock,TV & Movies,29,75210,Verizon Plus Play,,Good,Standard Perks
569a84ac-78ee-4fd2-8728-58da2f91ceba,FlixLatino,TV & Movies,28,75248,Verizon Plus Play,,Good,Standard Perks
f41e7945-9ffb-427d-818c-1a4f1bc50d75,Peacock,TV & Movies,19,75224,Verizon Plus Play,,Good,Standard Perks
8a849e24-9683-43bc-8857-aac9647b1534,Netflix,TV & Movies,13,75205,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
ba8bed49-104b-4f0c-b7f0-388fa57ce829,STARZ,TV & Movies,23,75244,Verizon Plus Play,,Good,Standard Perks
676fd99e-7af7-4304-8e62-82dbec073c42,HISTORY Vault,TV & Movies,13,75214,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
f4b6ff1c-ceec-4cd0-906e-8da929393d89,AMC+,TV & Movies,14,75247,Verizon Plus Play,,Good,Standard Perks
f643346c-899c-4d3e-8e0e-fe183645909b,ViX Premium,Lifestyle,14,75252,Verizon Plus Play,,Good,Standard Perks
f84d99a9-3b32-4930-b115-bdc7ea5669f7,BET+,Music & Audio,22,75238,Verizon Plus Play,,Good,Standard Perks
be74ed13-a1b3-4ac9-a007-2d08244144fd,Peacock,TV & Movies,15,75248,Verizon Plus Play,,Good,Standard Perks
f68f7f31-1081-4f0e-b1aa-074f77c6d77b,HISTORY Vault,TV & Movies,29,75228,Verizon Plus Play,,Good,Standard Perks
fe2c79a6-6523-4fbe-abe6-35579c494252,FlixLatino,TV & Movies,13,75209,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
16855384-118c-4b00-990e-a803ebb63a11,BET+,Music & Audio,28,75220,Verizon Plus Play,,Good,Standard Perks
a36aafa7-80ef-4716-abb6-ac95d1c793fe,Peacock,TV & Movies,12,75240,Verizon Plus Play,,Good,Standard Perks
77daecc6-c4cd-4a53-99dc-434624a8c43d,Peacock,TV & Movies,21,75253,Verizon Plus Play,,Good,Standard Perks
4faddd12-ab1a-45cd-8c76-64700101f804,AMC+,TV & Movies,14,75202,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
ab515af1-12f7-4566-b964-518c7092a141,ViX Premium,Lifestyle,28,75225,Verizon Plus Play,,Good,Standard Perks
4de61735-a928-4440-bfe0-10c9fe2c48c9,BET+,Music & Audio,23,75228,Verizon Plus Play,,Good,Standard Perks
00a681dd-523d-46dd-a0ce-7224bf50bc93,STARZ,TV & Movies,13,75218,Verizon Plus Play,,Good,Standard Perks
6d1a1dc8-2ad9-436a-be64-ef349826571d,HISTORY Vault,TV & Movies,11,75219,Verizon Plus Play,,Good,Standard Perks
67a8fdf8-9d76-4400-b646-3bc5f5a9f87d,BET+,Music & Audio,26,75231,Verizon Plus Play,,Good,Standard Perks
