Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Highlighted,Customer_Type,Perks
f24955cb-b170-4c9a-89fe-21e679838cd9,AMC+,TV & Movies,27,75230,Verizon MyPlan,,Good,Standard Perks
e3146746-bbf9-4740-bf7e-7a7e4d514f69,ViX Premium,Lifestyle,18,75214,Verizon MyPlan,,Good,Standard Perks
a36eb36d-64c2-4054-a6c5-91bc88488199,ViX Premium,Lifestyle,30,75235,Verizon MyPlan,,Good,Standard Perks
b2e781e4-aa3d-48db-b946-ecd7d6f3cd46,Netflix,TV & Movies,15,75235,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
fb7b2585-ed11-4be4-b7a2-b5fdfad3aa7a,BET+,Music & Audio,12,75240,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
ba519901-598b-442c-a7ea-61594a08ff36,ViX Premium,Lifestyle,13,75220,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
f323a5a9-d28d-490c-b04f-7310ef7ac8a6,BET+,Music & Audio,16,75237,Verizon MyPlan,,Good,Standard Perks
2b0c2eb4-c8ce-4d13-9a9f-cb4ccb470db2,AMC+,TV & Movies,18,75236,Verizon MyPlan,,Good,Standard Perks
2e1988db-7c92-4ae5-8bf5-ebec2093936f,Netflix,TV & Movies,30,75214,Verizon MyPlan,,Good,15% off on Netflix next month
2f661acf-e6d3-4d19-9775-5d4174838151,Peacock,TV & Movies,23,75207,Verizon MyPlan,,Good,Standard Perks
8309feb7-b7d0-4f5b-920a-cf3465cc716b,NFL Sunday Ticket,Sports,23,75206,Verizon MyPlan,,Good,Free month of STARZ
9188f40d-510e-4f23-afe0-63fc819009c4,BET+,Music & Audio,25,75206,Verizon MyPlan,,Good,Standard Perks
9ebe5d1d-71f1-4360-b699-36692c151ca9,BET+,Music & Audio,12,75249,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
802597ff-2cde-42f6-a966-76d24b20c05b,Peacock,TV & Movies,23,75226,Verizon MyPlan,,Good,Standard Perks
8c694f95-6938-4a09-b326-1c4c6a65d8c7,STARZ,TV & Movies,24,75236,Verizon MyPlan,,Good,Standard Perks
cdbdc1cf-9951-45b9-ba3f-70965f286689,HISTORY Vault,TV & Movies,21,75236,Verizon MyPlan,,Good,Standard Perks
61d673fb-2017-4885-9a6a-91465341e02c,Paramount+,TV & Movies,11,75253,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
6350e74d-ee13-4a79-990b-c1537d8cab43,Netflix,TV & Movies,28,75236,Verizon MyPlan,,Good,15% off on Netflix next month
f0798c42-6b23-4b99-9c88-7f4db8d0de1b,ViX Premium,Lifestyle,29,75001,Verizon MyPlan,,Good,Standard Perks
728cef04-d71c-4bb5-93bb-a72c61f2c4e5,HISTORY Vault,TV & Movies,17,75225,Verizon MyPlan,,Good,Standard Perks
4fb8c7c3-886a-40d1-971c-b0f9adb573ef,HISTORY Vault,TV & Movies,11,75235,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
7b77e0cb-bec3-41e7-bdb3-8c2f879c0fa2,HISTORY Vault,TV & Movies,13,75229,Verizon MyPlan,,Good,Standard Perks
8096e3ae-a0f1-4d5e-a483-4715e2a0702c,NFL Sunday Ticket,Sports,26,75210,Verizon MyPlan,,Good,Free month of STARZ
156880ef-b742-4f05-9d8b-9e878fa715e0,FlixLatino,TV & Movies,12,75236,Verizon MyPlan,,Good,Standard Perks
e0f89f83-8f8c-4e5c-9239-133a9b0b87f8,HISTORY Vault,TV & Movies,23,75254,Verizon MyPlan,,Good,Standard Perks
c20d7bf0-4918-4f00-9bff-42dabea6326b,FlixLatino,TV & Movies,11,75226,Verizon MyPlan,,Good,Standard Perks
ed2d7b9a-5c06-4e46-8c60-7f05e9aa8e9a,ViX Premium,Lifestyle,28,75204,Verizon MyPlan,,Good,Standard Perks
b077aadd-e194-4884-9878-07c2bb0e3a14,Peacock,TV & Movies,14,75215,Verizon MyPlan,,Good,Standard Perks
840ed719-46e7-43ec-815f-fd750af0e33b,Peacock,TV & Movies,25,75204,Verizon MyPlan,,Good,Standard Perks
9543ca3a-9f56-4cb0-8eaf-924d41dc15ec,Peacock,TV & Movies,30,75241,Verizon MyPlan,,Good,Standard Perks
1446d8f2-45c4-436e-a229-bb39ed87a181,AMC+,TV & Movies,13,75215,Verizon MyPlan,,Good,Standard Perks
980fa7c7-1c5f-4123-9f8f-c236e6517e7c,Paramount+,TV & Movies,12,75252,Verizon MyPlan,,Good,Standard Perks
e09bad77-09f2-4084-9bd6-10ad291ea0f7,Paramount+,TV & Movies,11,75254,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
68481e8e-12ef-45b9-a74e-e1187cec9bd4,AMC+,TV & Movies,30,75238,Verizon MyPlan,,Good,Standard Perks
440aed80-2449-490a-b8c7-2661cb819238,Peacock,TV & Movies,14,75214,Verizon MyPlan,,Good,Standard Perks
8628e968-3c88-4edc-9868-125aed1577a8,STARZ,TV & Movies,26,75203,Verizon MyPlan,,Good,Standard Perks
3726e836-9734-426b-82e1-110c03ce207d,Peacock,TV & Movies,21,75206,Verizon MyPlan,,Good,Standard Perks
737d2121-c248-4791-ba91-d528d30b7429,ViX Premium,Lifestyle,12,75230,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
159e10c9-72c3-47a7-9b3b-1bfd273d9bfe,STARZ,TV & Movies,25,75001,Verizon MyPlan,,Good,Standard Perks
6537ac01-6118-4ec2-aae0-1d883b7f137e,NFL Sunday Ticket,Sports,11,75234,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
35a0970f-b936-495a-a73c-750ad9b65d11,HISTORY Vault,TV & Movies,15,75252,Verizon MyPlan,,Good,Standard Perks
79064953-7ae9-4b42-807f-afbd4dc5038c,Peacock,TV & Movies,15,75212,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
9ef5a861-8074-431a-b2b2-0f9a921addce,NFL Sunday Ticket,Sports,13,75216,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
132e3a0a-0b44-45c9-8470-15ff31364e4b,Netflix,TV & Movies,17,75224,Verizon MyPlan,,Good,15% off on Netflix next month
894acd30-f377-4dbf-876e-e79d7ca0fd25,ViX Premium,Lifestyle,20,75248,Verizon MyPlan,,Good,Standard Perks
c7d59ada-fc06-43c2-a968-5370f12663fd,Peacock,TV & Movies,27,75254,Verizon MyPlan,,Good,Standard Perks
c36f4062-ae67-4336-8a02-0cd0ae94cae3,Peacock,TV & Movies,15,75206,Verizon MyPlan,,Good,Standard Perks
4d1e71dd-6524-428b-87d9-b9f426f2b089,NFL Sunday Ticket,Sports,26,75216,Verizon MyPlan,,Good,Free month of STARZ
dd324759-a535-49e5-b465-3d9dbcb63e25,Netflix,TV & Movies,15,75208,Verizon MyPlan,,Good,15% off on Netflix next month
d7db6abf-2bcf-4b39-bdd4-9356e9f9c8be,BET+,Music & Audio,22,75253,Verizon MyPlan,,Good,Standard Perks
c64f2376-3388-47a9-a018-819f36e98d90,Netflix,TV & Movies,30,75227,Verizon MyPlan,,Good,15% off on Netflix next month
8cb29c72-6c52-4381-bb82-269ab64d8777,Netflix,TV & Movies,21,75201,Verizon MyPlan,,Good,15% off on Netflix next month
b129c4a1-8ba3-4bf9-8ad0-a4a5b349813c,BET+,Music & Audio,23,75241,Verizon MyPlan,,Good,Standard Perks
a6857e9c-4944-4cbd-af33-a160a17f2f0e,HISTORY Vault,TV & Movies,23,75244,Verizon MyPlan,,Good,Standard Perks
26dea284-ad7a-48b0-947f-6dea0336286d,Netflix,TV & Movies,13,75206,Verizon MyPlan,,Good,15% off on Netflix next month
4f6b3667-9c32-4a3d-a4be-b770db42e676,HISTORY Vault,TV & Movies,14,75231,Verizon MyPlan,,Good,Standard Perks
6a19d8cd-d6d8-41ac-8438-16f42ec565f0,Peacock,TV & Movies,28,75206,Verizon MyPlan,,Good,Standard Perks
c06fa69d-5691-4df2-b836-7deaa231274e,ViX Premium,Lifestyle,12,75001,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
d72356e5-2685-4ff8-85b5-52f9332f0b85,HISTORY Vault,TV & Movies,29,75228,Verizon MyPlan,,Good,Standard Perks
45702fd4-2460-477a-b04b-43014f540b35,ViX Premium,Lifestyle,12,75225,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
5eef1fb8-a5ef-4a64-b807-9ec232c7af54,Netflix,TV & Movies,26,75001,Verizon MyPlan,,Good,15% off on Netflix next month
2b6d25c2-8f5a-4c85-acba-3360d7e3fcbd,STARZ,TV & Movies,14,75212,Verizon MyPlan,,Good,Standard Perks
4ea4cd51-d3bc-45eb-8595-fb776a183362,Paramount+,TV & Movies,24,75204,Verizon MyPlan,,Good,Standard Perks
c3bfcacf-86e1-4ef0-831e-c7067abc7e96,Netflix,TV & Movies,27,75206,Verizon MyPlan,,Good,15% off on Netflix next month
88bc2991-53d8-4dba-9e08-94346676e2e3,Peacock,TV & Movies,15,75212,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
af306c30-8589-4790-b7de-312ee6fabae5,STARZ,TV & Movies,29,75215,Verizon MyPlan,,Good,Standard Perks
092d39e0-7795-4e1a-bb9c-b12cfad202b6,AMC+,TV & Movies,26,75217,Verizon MyPlan,,Good,Standard Perks
edc25a91-633e-40c9-98df-c643c21f5dee,HISTORY Vault,TV & Movies,15,75220,Verizon MyPlan,,Good,Standard Perks
7f639711-3ea1-455f-88ae-8acc3a71a056,Paramount+,TV & Movies,29,75227,Verizon MyPlan,,Good,Standard Perks
ad525f92-c6d5-485a-95b8-4fefa3fc24d8,FlixLatino,TV & Movies,27,75206,Verizon MyPlan,,Good,Standard Perks
a3390eae-eb76-4dd7-a779-27445a0712f7,NFL Sunday Ticket,Sports,15,75229,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
4558c75f-50eb-449a-bdb3-9aacf8aa1356,HISTORY Vault,TV & Movies,20,75249,Verizon MyPlan,,Good,Standard Perks
51fb1043-ad88-4c1a-9569-cb7120b36387,AMC+,TV & Movies,15,75205,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
ea60614c-05c4-4e09-8e2a-fb91ca15ed98,Peacock,TV & Movies,11,75237,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
4cce3047-0307-41f4-b1fa-80cf41973832,ViX Premium,Lifestyle,19,75253,Verizon MyPlan,,Good,Standard Perks
085cda4f-84b7-471a-b752-e35b3134fd3a,Netflix,TV & Movies,16,75207,Verizon MyPlan,,Good,15% off on Netflix next month
f597c3c5-4852-4c2d-9c22-a3eed69534b8,FlixLatino,TV & Movies,14,75217,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
bb462a4f-fcc0-427d-a873-e982e4c1142b,AMC+,TV & Movies,30,75232,Verizon MyPlan,,Good,Standard Perks
b0b2b201-89a0-4dcc-ae2c-fe0db2d3c6bb,Peacock,TV & Movies,12,75243,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
d33725d6-10f8-45ee-83e1-baa2f39b270a,Paramount+,TV & Movies,11,75219,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
e2b065c1-2455-42c7-9855-720292b59298,Paramount+,TV & Movies,11,75241,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
b707be19-aa33-42c6-8a0e-fd18d78d2608,Paramount+,TV & Movies,21,75253,Verizon MyPlan,,Good,Standard Perks
ccabc13e-b5a4-48c2-9728-71ab7a19ef3e,HISTORY Vault,TV & Movies,19,75231,Verizon MyPlan,,Good,Standard Perks
001ad6b0-55b1-4ce7-a0f9-31c83fdebccb,NFL Sunday Ticket,Sports,19,75244,Verizon MyPlan,,Good,Free month of STARZ
adfe87e0-0c1e-45e1-b30e-861fcbdb3b52,Netflix,TV & Movies,14,75225,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
a153b96e-dca7-406d-b122-0005592183ab,BET+,Music & Audio,12,75236,Verizon MyPlan,,Good,Standard Perks
47a3c5ff-abae-4f59-bf13-dfdec76850ff,Netflix,TV & Movies,22,75241,Verizon MyPlan,,Good,15% off on Netflix next month
113af4dc-a21a-4124-8171-e977d7bee78c,BET+,Music & Audio,18,75247,Verizon MyPlan,,Good,Standard Perks
2f2b320c-8a16-4787-b8f7-c66d4fadb0ee,BET+,Music & Audio,11,75224,Verizon MyPlan,,Good,Standard Perks
af627b1b-2800-47a3-b00d-b66cd615eae0,NFL Sunday Ticket,Sports,23,75216,Verizon MyPlan,,Good,Free month of STARZ
0ddef387-6d23-46e4-bf6b-7f24ad626fc4,NFL Sunday Ticket,Sports,17,75233,Verizon MyPlan,,Good,Free month of STARZ
b6307d9c-357c-41ee-a8af-216988a4f0d5,AMC+,TV & Movies,20,75216,Verizon MyPlan,,Good,Standard Perks
ae9b5e15-6dfe-45b5-a157-a294ad1c6b9a,NFL Sunday Ticket,Sports,27,75226,Verizon MyPlan,,Good,Free month of STARZ
f362babd-2c7d-4531-be96-a39a39b41f56,FlixLatino,TV & Movies,25,75247,Verizon MyPlan,,Good,Standard Perks
c0b078b5-bd47-4d23-90f1-3bfe8aa2a29c,HISTORY Vault,TV & Movies,18,75209,Verizon MyPlan,,Good,Standard Perks
ce0958e2-0977-4008-bce9-81abac11dc87,HISTORY Vault,TV & Movies,24,75223,Verizon MyPlan,,Good,Standard Perks
24a402ba-07b7-4954-858e-d9719a434ec1,Netflix,TV & Movies,29,75219,Verizon MyPlan,,Good,15% off on Netflix next month
00ed9cc5-90cf-4fe7-866a-da724ea1657d,Peacock,TV & Movies,15,75234,Verizon MyPlan,,Good,Standard Perks
01999729-4a16-46be-a101-2794cf32d1b5,Peacock,TV & Movies,24,75251,Verizon MyPlan,,Good,Standard Perks
b82507fc-8674-4345-9f59-a3c34ae85180,HISTORY Vault,TV & Movies,25,75202,Verizon MyPlan,,Good,Standard Perks
cedc0a19-dccf-40ef-996b-6b306b97cb5f,ViX Premium,Lifestyle,14,75215,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
93405490-f05e-48ea-bfed-9edb0bb5749c,FlixLatino,TV & Movies,12,75238,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
f5f73919-c77b-4144-b246-efff060626e6,AMC+,TV & Movies,21,75216,Verizon MyPlan,,Good,Standard Perks
4c55c347-473d-43cd-9443-82d2d8092546,BET+,Music & Audio,11,75233,Verizon MyPlan,,Good,Standard Perks
3a1116ad-67b7-40a6-8486-63594ed83f4e,STARZ,TV & Movies,24,75219,Verizon MyPlan,,Good,Standard Perks
ec7b76ce-2f91-4597-8010-8e830388b0b2,Paramount+,TV & Movies,28,75253,Verizon MyPlan,,Good,Standard Perks
b40a6081-d2e5-4b68-8242-680dcbce42b2,BET+,Music & Audio,30,75208,Verizon MyPlan,,Good,Standard Perks
781468a7-f859-40f9-9248-a64d31ffdea3,Paramount+,TV & Movies,14,75206,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
0fa347bc-9568-4f12-a252-65536429d3b5,HISTORY Vault,TV & Movies,14,75202,Verizon MyPlan,,Good,Standard Perks
fa78f7fe-1b19-42a9-92bf-81fcb0ed295f,BET+,Music & Audio,11,75248,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
f22d5335-b929-49ad-8358-4f12f828d9b8,Netflix,TV & Movies,14,75233,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
64c73424-2da2-44dc-b988-fbad6a3c0220,Peacock,TV & Movies,30,75211,Verizon MyPlan,,Good,Standard Perks
d31af73b-1dab-4e51-8885-245375026965,Netflix,TV & Movies,15,75216,Verizon MyPlan,,Good,15% off on Netflix next month
c9c300be-e552-48a3-8999-aec9db722e2b,Paramount+,TV & Movies,12,75206,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
eff337ac-a82d-43ef-aa8f-859559bfb3f8,Paramount+,TV & Movies,14,75206,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
a154768d-1d2d-4833-877c-e8efb400b9d2,Paramount+,TV & Movies,21,75218,Verizon MyPlan,,Good,Standard Perks
eb0f6fa3-29c6-49f0-8b9a-a07b960e9ff4,Peacock,TV & Movies,25,75234,Verizon MyPlan,,Good,Standard Perks
f77321f4-f74d-4446-8953-267190bc4d3b,STARZ,TV & Movies,14,75206,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
61145c0b-961c-476c-aefa-6e302e217bd0,STARZ,TV & Movies,23,75252,Verizon MyPlan,,Good,Standard Perks
7838fb7c-a548-45ae-be9f-207ce65f7dc0,ViX Premium,Lifestyle,14,75247,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
88c37998-ab51-4e9e-b7b1-0c5dbb314b0f,ViX Premium,Lifestyle,26,75244,Verizon MyPlan,,Good,Standard Perks
225046be-f918-4cd5-bac9-c349e599fe93,Peacock,TV & Movies,11,75208,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
d5f171b7-089d-445b-89b2-b70b3718e360,Netflix,TV & Movies,30,75203,Verizon MyPlan,,Good,15% off on Netflix next month
3221cd01-e164-4c5d-afee-aa03c47f76b6,Peacock,TV & Movies,30,75217,Verizon MyPlan,,Good,Standard Perks
d39e8523-af9a-4b37-8abf-d58aed6cccb6,Netflix,TV & Movies,13,75226,Verizon MyPlan,,Good,15% off on Netflix next month
97e1e5b8-59ec-4d98-a747-1790b91f7234,ViX Premium,Lifestyle,12,75229,Verizon MyPlan,,Good,Standard Perks
094147da-e5d6-4c72-9d21-24ad68ad5685,ViX Premium,Lifestyle,14,75241,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
47943ba8-778e-4e03-a8c2-ab9032afc311,FlixLatino,TV & Movies,22,75230,Verizon MyPlan,,Good,Standard Perks
62c0b4e2-74bb-4510-aff6-2f86915feb94,FlixLatino,TV & Movies,26,75218,Verizon MyPlan,,Good,Standard Perks
6ae581fd-20b1-4540-b7a0-8bab8ea2276f,HISTORY Vault,TV & Movies,18,75218,Verizon MyPlan,,Good,Standard Perks
3209f6a0-8cb4-4404-95f3-95a01d21157c,Peacock,TV & Movies,18,75214,Verizon MyPlan,,Good,Standard Perks
78a7ef19-bb67-4d81-8d8e-299cbda116ed,Peacock,TV & Movies,17,75224,Verizon MyPlan,,Good,Standard Perks
a983a2a6-51eb-498c-8e5c-1851235c8d05,Netflix,TV & Movies,15,75203,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
832204e6-90dd-4489-a2bb-459b1f0e34db,BET+,Music & Audio,28,75215,Verizon MyPlan,,Good,Standard Perks
35104dbb-dccd-471e-9708-663c72dd4e52,ViX Premium,Lifestyle,28,75208,Verizon MyPlan,,Good,Standard Perks
8fbf5d8e-1a7a-4817-8b16-a83333a30de5,STARZ,TV & Movies,20,75287,Verizon MyPlan,,Good,Standard Perks
249236a7-59de-43bf-87bc-dbcef31f0138,FlixLatino,TV & Movies,26,75230,Verizon MyPlan,,Good,Standard Perks
f7d01235-6004-417c-bba3-c15d23c3636b,STARZ,TV & Movies,11,75205,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
7468ef97-587d-476a-9409-8ece8e1520c3,BET+,Music & Audio,13,75207,Verizon MyPlan,,Good,Standard Perks
b538ffe0-f34e-4360-a4c6-91c102ff4b27,ViX Premium,Lifestyle,29,75220,Verizon MyPlan,,Good,Standard Perks
46e26bad-52a0-4fe5-bc94-6ccb1d81bfd6,Peacock,TV & Movies,14,75205,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
780401d8-09df-43c3-bcd0-df9820436f4f,BET+,Music & Audio,14,75202,Verizon MyPlan,,Good,Standard Perks
0d916d6d-2cc0-423b-b8d9-c310390dcaff,STARZ,TV & Movies,27,75203,Verizon MyPlan,,Good,Standard Perks
8bd738f2-edf6-4952-9d54-c5034200f64c,Peacock,TV & Movies,14,75236,Verizon MyPlan,,Good,Standard Perks
a27edee0-ce8f-4c13-8b0a-1e07fe8072d5,Peacock,TV & Movies,14,75203,Verizon MyPlan,,Good,Standard Perks
d0a806ab-83c8-4a62-8982-1eefb99d209d,BET+,Music & Audio,24,75202,Verizon MyPlan,,Good,Standard Perks
9697f8f4-3f8f-46ae-8ba1-957d73c291ce,Netflix,TV & Movies,22,75207,Verizon MyPlan,,Good,15% off on Netflix next month
77c1ae87-f887-4821-b7cb-c0e70840a2a0,ViX Premium,Lifestyle,21,75246,Verizon MyPlan,,Good,Standard Perks
9872723b-34d0-4e6e-9a4c-c085c5fbcdf0,Paramount+,TV & Movies,14,75211,Verizon MyPlan,,Good,Standard Perks
55cd0f86-80fe-4d27-8f1e-48db4c6e19bc,STARZ,TV & Movies,11,75217,Verizon MyPlan,,Good,Standard Perks
215d1565-41b4-42cd-8a9f-0b53e437dabe,NFL Sunday Ticket,Sports,20,75248,Verizon MyPlan,,Good,Free month of STARZ
973ab1ce-bca3-4733-b175-329c9c15748c,HISTORY Vault,TV & Movies,11,75252,Verizon MyPlan,,Good,Standard Perks
e323f7cb-37d5-42c5-9367-51141379de36,NFL Sunday Ticket,Sports,18,75203,Verizon MyPlan,,Good,Free month of STARZ
d43eb781-6325-4e5b-876c-63cda786fe2e,AMC+,TV & Movies,15,75246,Verizon MyPlan,,Good,Standard Perks
fe28a970-dff2-4717-9f4c-f9e5d9575cb2,STARZ,TV & Movies,15,75244,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
d094b799-b177-41df-a697-04f413a9f6dd,BET+,Music & Audio,24,75219,Verizon MyPlan,,Good,Standard Perks
b7fd08f5-84f6-4141-a05d-647e7750492d,NFL Sunday Ticket,Sports,17,75225,Verizon MyPlan,,Good,Free month of STARZ
aeff4288-67aa-4926-8e30-a73d405d357e,FlixLatino,TV & Movies,19,75214,Verizon MyPlan,,Good,Standard Perks
969ac631-eb44-42b3-bddf-35b37b1d1c8a,STARZ,TV & Movies,18,75215,Verizon MyPlan,,Good,Standard Perks
6137188a-af47-4cdb-bfd7-8a54ae8a1617,Netflix,TV & Movies,24,75227,Verizon MyPlan,,Good,15% off on Netflix next month
6519e42d-1989-4173-8a8f-431cf817b11c,Peacock,TV & Movies,16,75212,Verizon MyPlan,,Good,Standard Perks
5c69473a-f8e3-4843-bc16-54a7aec5da53,Paramount+,TV & Movies,12,75215,Verizon MyPlan,,Good,Standard Perks
0491e7d6-c31e-426f-8895-38582fa9a9ec,FlixLatino,TV & Movies,19,75233,Verizon MyPlan,,Good,Standard Perks
d8f4df00-fcc6-4681-9822-6737f2766273,STARZ,TV & Movies,26,75204,Verizon MyPlan,,Good,Standard Perks
b8b22dcf-aa1e-479a-94ae-ca4b9b56a2b8,Peacock,TV & Movies,26,75211,Verizon MyPlan,,Good,Standard Perks
dcc9c315-ac59-4863-bc23-93044a0b0305,FlixLatino,TV & Movies,17,75211,Verizon MyPlan,,Good,Standard Perks
0e1feb90-526e-4833-982b-e6a64c654ab4,Netflix,TV & Movies,13,75227,Verizon MyPlan,,Good,15% off on Netflix next month
1eef65f4-b0ed-4ea8-a37d-18cb3aad78e2,Peacock,TV & Movies,12,75236,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
cd0c3c7d-f4ef-419f-88fb-061b1358fefd,Peacock,TV & Movies,24,75205,Verizon MyPlan,,Good,Standard Perks
1802f437-a86b-42dc-a95f-d2bcba42096b,ViX Premium,Lifestyle,21,75233,Verizon MyPlan,,Good,Standard Perks
a2507276-70c6-4053-9691-2ad49fb2daad,FlixLatino,TV & Movies,27,75215,Verizon MyPlan,,Good,Standard Perks
6d3ce7e1-8cab-4aa9-a2ac-77f498b4ce25,Peacock,TV & Movies,17,75202,Verizon MyPlan,,Good,Standard Perks
d4d16da6-29fc-4612-8bcd-bca35906c5e6,FlixLatino,TV & Movies,20,75218,Verizon MyPlan,,Good,Standard Perks
fc8cc967-dcdf-4075-a046-79a3bd63b3a3,Netflix,TV & Movies,13,75240,Verizon MyPlan,,Good,15% off on Netflix next month
98a1bf57-6f84-40b7-924a-a4abba8789a1,Peacock,TV & Movies,25,75218,Verizon MyPlan,,Good,Standard Perks
d39fc262-fd39-4814-9ab9-f9d6458a300a,Netflix,TV & Movies,18,75244,Verizon MyPlan,,Good,15% off on Netflix next month
76346f64-8d2b-4f20-8783-7c0d7b15b844,AMC+,TV & Movies,26,75214,Verizon MyPlan,,Good,Standard Perks
642c0741-53b6-4ff8-946d-2586122ca715,HISTORY Vault,TV & Movies,14,75219,Verizon MyPlan,,Good,Standard Perks
84bd535f-4d8e-4ef9-9007-5f1a27d88338,Netflix,TV & Movies,20,75225,Verizon MyPlan,,Good,15% off on Netflix next month
cc68d774-56a5-4664-a31d-bdab6035ddf7,NFL Sunday Ticket,Sports,29,75206,Verizon MyPlan,,Good,Free month of STARZ
281337da-1a6a-49b0-87b2-f8b3c9afca6f,Paramount+,TV & Movies,24,75241,Verizon MyPlan,,Good,Standard Perks
dfc94247-7b17-425d-8016-921bd033c99e,HISTORY Vault,TV & Movies,19,75235,Verizon MyPlan,,Good,Standard Perks
2aafe210-b25a-4f42-b392-5bbf173f052d,AMC+,TV & Movies,22,75254,Verizon MyPlan,,Good,Standard Perks
9e199eb1-c94d-4daf-8468-66f4a77c6105,FlixLatino,TV & Movies,17,75214,Verizon MyPlan,,Good,Standard Perks
9ee3849a-f3bf-479c-9eb7-424e48d67706,AMC+,TV & Movies,28,75238,Verizon MyPlan,,Good,Standard Perks
85b2adf5-7c13-49bb-97e7-8b026ff0d4b0,FlixLatino,TV & Movies,11,75204,Verizon MyPlan,,Good,Standard Perks
80c0b3d9-7f37-4262-9780-da50be646e9c,STARZ,TV & Movies,12,75001,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
436ea51f-57c0-461d-90e1-d9bdc5a87dc5,ViX Premium,Lifestyle,26,75217,Verizon MyPlan,,Good,Standard Perks
0901fdaf-143c-44ff-9a5c-15fbe929a154,BET+,Music & Audio,12,75230,Verizon MyPlan,,Good,Standard Perks
4e7ac44c-748c-4bb3-8e3b-ec21e1b83b85,Paramount+,TV & Movies,21,75202,Verizon MyPlan,,Good,Standard Perks
082d428c-e1d9-4fdf-86f7-1b42bb6267d0,Netflix,TV & Movies,23,75206,Verizon MyPlan,,Good,15% off on Netflix next month
5e77c1d9-8b7b-4966-bf0a-a453ef706c48,FlixLatino,TV & Movies,19,75203,Verizon MyPlan,,Good,Standard Perks
ca44cf3b-18c2-428f-b66f-0934dee75b5d,Paramount+,TV & Movies,18,75205,Verizon MyPlan,,Good,Standard Perks
b7bbd4d1-23fc-4a73-b05e-b6d11f04ecfe,AMC+,TV & Movies,21,75252,Verizon MyPlan,,Good,Standard Perks
892f81f8-c51a-4f67-90a8-119f89984d9b,FlixLatino,TV & Movies,23,75243,Verizon MyPlan,,Good,Standard Perks
b72ca3eb-3ad1-4b50-b815-7370843982ea,AMC+,TV & Movies,27,75218,Verizon MyPlan,,Good,Standard Perks
a5016fec-ace9-4cc0-a1d2-48e3e2aca4a6,STARZ,TV & Movies,20,75287,Verizon MyPlan,,Good,Standard Perks
34a46e6d-46a4-4c8c-ad7e-866907e377a8,STARZ,TV & Movies,12,75227,Verizon MyPlan,,Good,Standard Perks
7d9e9226-0fd4-4ff0-a32c-d6ec014b790c,STARZ,TV & Movies,22,75252,Verizon MyPlan,,Good,Standard Perks
