Subscriber_ID,App Name,Category_x,Days_Watched,ZIP_Code,Verizon_Service,Customer_Type,Perks,URL
d0dfcf5b-4ee3-4fc4-9874-a9b2c6d9f83c,Bravo,Music & Audio,8,75206,Verizon MyPlan,Bad,No Perks,https://www.bravotv.com/au
07a24cbe-9342-4ffa-85a0-2bd14308a8b9,AMC,TV & Movies,24,75211,Verizon MyPlan,Good,Bundle 6: Action & Drama\nHBO Max: Premium Plan\nAMC: Premium Plan\nTNT: Standard Plan\nPrice: $30.99/month\nFeatures:\nHigh-octane action movies and dramatic series.\nSimultaneous streaming on multiple devices.,https://www.amc.com/au
6a7080e5-5c03-47fc-a509-8f3204f9466a,Netflix,TV & Movies,29,75211,Verizon MyPlan,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.netflix.com/pricing/standard
4ba51bd5-83ce-49ff-b60a-c7fe02cefe4d,HGTV,TV & Movies,12,75211,Verizon MyPlan,Good,Standard Perks,https://www.hgtv.com/atandt
015494ca-befb-480b-8214-c61687f05dd4,HBO,TV & Movies,6,75210,Verizon MyPlan,Bad,No Perks,https://www.hbomax.com/gift-cards
d3641745-8765-4351-8b15-ec60bf191217,NBC Sports,Lifestyle,6,75001,Verizon MyPlan,Bad,No Perks,https://www.nbcsports.com/us
3fb7576e-6739-4a36-a8f5-1c94e943e748,Showtime,Sports,20,75230,Verizon MyPlan,Good,Free month of STARZ,https://www.showtimeanytime.com/redeem
065f298e-8d42-4edf-91d0-b89e5a526136,Fox Sports,TV & Movies,2,75235,Verizon MyPlan,Bad,No Perks,https://www.foxsports.com/free-trial
a0a57d2c-95d4-42e7-b609-577ddb3025dd,TNT,TV & Movies,25,75224,Verizon MyPlan,Good,Bundle 6: Action & Drama\nHBO Max: Premium Plan\nAMC: Premium Plan\nTNT: Standard Plan\nPrice: $30.99/month\nFeatures:\nHigh-octane action movies and dramatic series.\nSimultaneous streaming on multiple devices.,https://www.tntdrama.com/signup/standard
d8dd656b-9a0b-458e-a482-bde69a9faea6,CNN,TV & Movies,23,75201,Verizon MyPlan,Good,Bundle 2: News & Sports Power Pack\nCNN: Standard Plan\nESPN+: Premium Plan\nFox Sports: Standard Plan\nPrice: $27.99/month\nFeatures:\nLive coverage of sports events.\n24/7 access to breaking news.,https://www.cnn.com/signup/planform
c5825ac0-582e-4aa9-b894-079d90fedf18,MTV,TV & Movies,21,75236,Verizon MyPlan,Good,"Bundle 9: Music & Culture\nMTV: Premium Plan\nVH1: Premium Plan\nBravo: Standard Plan\nPrice: $27.99/month\nFeatures:\nMusic videos, reality TV, and cultural shows.\nSimultaneous streaming on multiple devices.",https://www.mtv.com/verizon
09152f5b-cb67-47f8-838d-14d2997d5aaa,Food Network,Lifestyle,12,75252,Verizon MyPlan,Good,Standard Perks,https://www.foodnetwork.com/pricing/basic
3c4180b9-e547-44f9-b06b-f0e42da97475,National Geographic,TV & Movies,27,75208,Verizon MyPlan,Good,Bundle 3: Family Entertainment\nDisney+: Family Plan\nCartoon Network: Premium Plan\nNational Geographic: Premium Plan\nPrice: $29.99/month\nFeatures:\nFamily-friendly content with educational programs.\nAd-free streaming.,https://www.nationalgeographic.com/pricing/standard
2c544231-9439-47c0-97e2-7785b534fb40,Hulu,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.hulu.com/pricing
2c544231-9439-47c0-97e2-7785b534fb40,Food Network,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.foodnetwork.com/us
2c544231-9439-47c0-97e2-7785b534fb40,Showtime,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.showtimeanytime.com/pricing
2c544231-9439-47c0-97e2-7785b534fb40,TNT,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.tntdrama.com/signup/standard
2c544231-9439-47c0-97e2-7785b534fb40,HBO,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.hbomax.com/signup/premium
2c544231-9439-47c0-97e2-7785b534fb40,Showtime,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.showtimeanytime.com/au
2c544231-9439-47c0-97e2-7785b534fb40,Fox Sports,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.foxsports.com/signup/planform
2c544231-9439-47c0-97e2-7785b534fb40,Netflix,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.netflix.com/pricing/premium
2c544231-9439-47c0-97e2-7785b534fb40,Fox Sports,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.foxsports.com/us/plans
2c544231-9439-47c0-97e2-7785b534fb40,HBO,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.hbo.com/in
2c544231-9439-47c0-97e2-7785b534fb40,MTV,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.mtv.com/promotions
2c544231-9439-47c0-97e2-7785b534fb40,Cinemax,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.cinemax.com/free-trial
2c544231-9439-47c0-97e2-7785b534fb40,TNT,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.tntdrama.com/signup/basic
2c544231-9439-47c0-97e2-7785b534fb40,Comedy Central,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.comedycentral.com/verizon
2c544231-9439-47c0-97e2-7785b534fb40,ESPN,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.espnplus.com/atandt
2c544231-9439-47c0-97e2-7785b534fb40,TNT,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.tntdrama.com/signup/standard
2c544231-9439-47c0-97e2-7785b534fb40,TNT,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.tntdrama.com/redeem
2c544231-9439-47c0-97e2-7785b534fb40,Hulu,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.hulu.com/signup/standard
2c544231-9439-47c0-97e2-7785b534fb40,HBO,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.hbo.com/tmobile
2c544231-9439-47c0-97e2-7785b534fb40,TNT,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.tntdrama.com/promotions
2c544231-9439-47c0-97e2-7785b534fb40,Hulu,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.hulu.com/free-trial
2c544231-9439-47c0-97e2-7785b534fb40,MTV,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.mtv.com/us
2c544231-9439-47c0-97e2-7785b534fb40,Starz,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.starzplay.com/tmobile
2c544231-9439-47c0-97e2-7785b534fb40,ESPN,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.espn.com/signup/planform
2c544231-9439-47c0-97e2-7785b534fb40,MTV,TV & Movies,4,75216,Verizon MyPlan,Bad,No Perks,https://www.mtv.com/gift-cards
20cf200c-9ced-4239-88ee-6c317e2b4885,MTV,TV & Movies,19,75227,Verizon MyPlan,Good,"Bundle 9: Music & Culture\nMTV: Premium Plan\nVH1: Premium Plan\nBravo: Standard Plan\nPrice: $27.99/month\nFeatures:\nMusic videos, reality TV, and cultural shows.\nSimultaneous streaming on multiple devices.",https://www.mtv.com/in
f81e3a50-b80b-4c83-91fc-d7f9874f2a1a,ESPN,TV & Movies,21,75211,Verizon MyPlan,Good,Bundle 2: News & Sports Power Pack\nCNN: Standard Plan\nESPN+: Premium Plan\nFox Sports: Standard Plan\nPrice: $27.99/month\nFeatures:\nLive coverage of sports events.\n24/7 access to breaking news.,https://www.espnplus.com/atandt
e3cf65db-7fa5-4d03-a896-aed005a32526,HBO,TV & Movies,20,75237,Verizon MyPlan,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.hbomax.com/signup/standard
48012a38-a160-4e46-8371-8d34972e50a8,Hulu,TV & Movies,25,75247,Verizon MyPlan,Good,Standard Perks,https://www.hulu.com/pricing/standard
08501841-3197-47e0-8bad-ec810c695c92,NBC Sports,Sports,1,75240,Verizon MyPlan,Bad,No Perks,https://www.nbcsports.com/au
78a47e8f-7623-428f-b2ee-a51eba649d07,Showtime,Sports,17,75207,Verizon MyPlan,Good,Free month of STARZ,https://www.showtime.com/tmobile
b94409d3-b30b-4003-94b1-8f676f322d00,Netflix,TV & Movies,11,75246,Verizon MyPlan,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.netflix.com/signup/basic
9f4bcf8f-c0d9-413c-87bd-07501dac87c8,FX,Music & Audio,17,75208,Verizon MyPlan,Good,Standard Perks,https://www.fxnetworks.com/pricing/standard
e7c3c243-fa1d-46e8-88db-1c8b6d6ec96a,ESPN,Lifestyle,15,75248,Verizon MyPlan,Good,Bundle 2: News & Sports Power Pack\nCNN: Standard Plan\nESPN+: Premium Plan\nFox Sports: Standard Plan\nPrice: $27.99/month\nFeatures:\nLive coverage of sports events.\n24/7 access to breaking news.,https://www.espnplus.com/signup/planform
8f44e19b-81e6-4554-96ad-3e2374d02f2f,FX,TV & Movies,21,75225,Verizon MyPlan,Good,Standard Perks,https://www.fxnetworks.com/tmobile
493f6b40-0567-478b-94e7-093b4cdbf746,Netflix,Music & Audio,14,75223,Verizon MyPlan,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.netflix.com/pricing/mobile
5063164d-4238-4c7f-9bc0-5f75b36ce13e,Comedy Central,TV & Movies,5,75212,Verizon MyPlan,Bad,No Perks,https://www.comedycentral.com/redeem
455e9c3b-7646-46a0-8649-a14ceadc47dd,Showtime,Lifestyle,27,75231,Verizon MyPlan,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.showtime.com/tmobile
122c00fe-5574-44e9-abb7-782d5dea87de,Bravo,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.bravotv.com/free-trial
122c00fe-5574-44e9-abb7-782d5dea87de,Starz,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.starzplay.com/signup/standard
122c00fe-5574-44e9-abb7-782d5dea87de,National Geographic,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.nationalgeographic.com
122c00fe-5574-44e9-abb7-782d5dea87de,HGTV,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hgtv.com/ca
122c00fe-5574-44e9-abb7-782d5dea87de,HGTV,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hgtv.com/signup/trial
122c00fe-5574-44e9-abb7-782d5dea87de,Fox Sports,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.foxsports.com/signup/standard
122c00fe-5574-44e9-abb7-782d5dea87de,Cinemax,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.cinemax.com/signup/planform
122c00fe-5574-44e9-abb7-782d5dea87de,National Geographic,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.nationalgeographic.com/ca
122c00fe-5574-44e9-abb7-782d5dea87de,HBO,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hbomax.com/promotions
122c00fe-5574-44e9-abb7-782d5dea87de,HGTV,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hgtv.com/us/plans
122c00fe-5574-44e9-abb7-782d5dea87de,HBO,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hbo.com/signup/premium
122c00fe-5574-44e9-abb7-782d5dea87de,HGTV,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hgtv.com/pricing/premium
122c00fe-5574-44e9-abb7-782d5dea87de,CNN,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.cnn.com/promotions
122c00fe-5574-44e9-abb7-782d5dea87de,HGTV,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hgtv.com/signup/planform
122c00fe-5574-44e9-abb7-782d5dea87de,Starz,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.starzplay.com/signup/planform
122c00fe-5574-44e9-abb7-782d5dea87de,Starz,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.starzplay.com/us
122c00fe-5574-44e9-abb7-782d5dea87de,Starz,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.starz.com/ca
122c00fe-5574-44e9-abb7-782d5dea87de,Showtime,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.showtime.com/redeem
122c00fe-5574-44e9-abb7-782d5dea87de,Showtime,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.showtimeanytime.com/au
122c00fe-5574-44e9-abb7-782d5dea87de,ESPN,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.espnplus.com/signup/planform
122c00fe-5574-44e9-abb7-782d5dea87de,Comedy Central,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.comedycentral.com/signup/standard
122c00fe-5574-44e9-abb7-782d5dea87de,FX,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.fxnetworks.com/verizon
122c00fe-5574-44e9-abb7-782d5dea87de,NBC Sports,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.nbcsports.com/signup/planform
122c00fe-5574-44e9-abb7-782d5dea87de,CNN,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.cnn.com/gift-cards
122c00fe-5574-44e9-abb7-782d5dea87de,HBO,TV & Movies,30,75219,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hbomax.com/verizon
fbff091d-184c-480d-addc-3ec59cb0c926,Hulu,Lifestyle,21,75240,Verizon MyPlan,Good,Standard Perks,https://www.hulu.com/signup/planform
378c8afa-e018-4708-8ba3-909cfb653850,ESPN,TV & Movies,0,75246,Verizon MyPlan,Bad,No Perks,https://www.espn.com/pricing
d09cf192-99f9-4e27-876d-745187d41770,ESPN,TV & Movies,7,75247,Verizon MyPlan,Bad,No Perks,https://www.espnplus.com/signup/basic
ea775317-1bfc-46e3-a47e-694db89535f2,ESPN,TV & Movies,27,75214,Verizon MyPlan,Good,Bundle 2: News & Sports Power Pack\nCNN: Standard Plan\nESPN+: Premium Plan\nFox Sports: Standard Plan\nPrice: $27.99/month\nFeatures:\nLive coverage of sports events.\n24/7 access to breaking news.,https://www.espn.com/free-trial
122492cc-f1cf-4941-919c-8296847976ce,Netflix,Sports,25,75212,Verizon MyPlan,Good,Free month of STARZ,https://www.netflix.com/ca
ae345153-c49e-4e28-b5aa-6d34667c37c3,NBC Sports,TV & Movies,12,75215,Verizon MyPlan,Good,Standard Perks,https://www.nbcsports.com/pricing/premium
3c170d84-e279-493c-af61-8b6792eea9f0,ESPN,TV & Movies,6,75208,Verizon MyPlan,Bad,No Perks,https://www.espn.com
ed99383d-cc26-46c8-b4c6-a43c2f6a94b5,Fox Sports,TV & Movies,18,75287,Verizon MyPlan,Good,Bundle 2: News & Sports Power Pack\nCNN: Standard Plan\nESPN+: Premium Plan\nFox Sports: Standard Plan\nPrice: $27.99/month\nFeatures:\nLive coverage of sports events.\n24/7 access to breaking news.,https://www.foxsports.com/promotions
3764b5a3-349c-4d87-a44c-a0739da21047,TNT,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.tntdrama.com/signup/basic
3764b5a3-349c-4d87-a44c-a0739da21047,HBO,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hbomax.com/redeem
3764b5a3-349c-4d87-a44c-a0739da21047,Comedy Central,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.comedycentral.com/ca
3764b5a3-349c-4d87-a44c-a0739da21047,Showtime,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.showtimeanytime.com/au
3764b5a3-349c-4d87-a44c-a0739da21047,Bravo,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.bravotv.com/pricing/premium
3764b5a3-349c-4d87-a44c-a0739da21047,National Geographic,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.nationalgeographic.com/ca
3764b5a3-349c-4d87-a44c-a0739da21047,Comedy Central,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.comedycentral.com/signup/basic
3764b5a3-349c-4d87-a44c-a0739da21047,Food Network,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.foodnetwork.com/promotions
3764b5a3-349c-4d87-a44c-a0739da21047,National Geographic,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.nationalgeographic.com/verizon
3764b5a3-349c-4d87-a44c-a0739da21047,Cinemax,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.cinemax.com
3764b5a3-349c-4d87-a44c-a0739da21047,Starz,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.starz.com/pricing/basic
3764b5a3-349c-4d87-a44c-a0739da21047,FX,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.fxnetworks.com/pricing/basic
3764b5a3-349c-4d87-a44c-a0739da21047,Netflix,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.netflix.com/in
3764b5a3-349c-4d87-a44c-a0739da21047,Food Network,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.foodnetwork.com/pricing/standard
3764b5a3-349c-4d87-a44c-a0739da21047,HGTV,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hgtv.com/tmobile
3764b5a3-349c-4d87-a44c-a0739da21047,Showtime,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.showtime.com/pricing
3764b5a3-349c-4d87-a44c-a0739da21047,AMC,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.amc.com/atandt
3764b5a3-349c-4d87-a44c-a0739da21047,National Geographic,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.nationalgeographic.com/us/plans
3764b5a3-349c-4d87-a44c-a0739da21047,FX,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.fxnetworks.com/signup/premium
3764b5a3-349c-4d87-a44c-a0739da21047,Hulu,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hulu.com/us/plans
3764b5a3-349c-4d87-a44c-a0739da21047,Bravo,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.bravotv.com/signup/premium
3764b5a3-349c-4d87-a44c-a0739da21047,Hulu,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.hulu.com/pricing/premium
3764b5a3-349c-4d87-a44c-a0739da21047,Netflix,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.netflix.com/pricing/mobile
3764b5a3-349c-4d87-a44c-a0739da21047,TNT,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.tntdrama.com/us
3764b5a3-349c-4d87-a44c-a0739da21047,Food Network,TV & Movies,20,75209,Verizon MyPlan,Good,15% off on Netflix next month,https://www.foodnetwork.com/signup/premium
736cd1ee-fcda-407f-b71b-67bdd61b3f55,ESPN,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.espn.com/free-trial
736cd1ee-fcda-407f-b71b-67bdd61b3f55,AMC,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.amc.com/promotions
736cd1ee-fcda-407f-b71b-67bdd61b3f55,National Geographic,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.nationalgeographic.com/pricing
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Netflix,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.netflix.com/pricing/standard
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Showtime,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.showtime.com/signup/premium
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Showtime,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.showtimeanytime.com/uk
736cd1ee-fcda-407f-b71b-67bdd61b3f55,HGTV,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.hgtv.com/in
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Cinemax,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.cinemax.com/verizon
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Showtime,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.showtime.com/tmobile
736cd1ee-fcda-407f-b71b-67bdd61b3f55,NBC Sports,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.nbcsports.com/promotions
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Fox Sports,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.foxsports.com/pricing/basic
736cd1ee-fcda-407f-b71b-67bdd61b3f55,ESPN,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.espn.com/signup/planform
736cd1ee-fcda-407f-b71b-67bdd61b3f55,ESPN,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.espn.com/signup/trial
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Bravo,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.bravotv.com/gift-cards
736cd1ee-fcda-407f-b71b-67bdd61b3f55,National Geographic,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.nationalgeographic.com/us/plans
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Fox Sports,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.foxsports.com/pricing/basic
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Showtime,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.showtime.com/us
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Cartoon Network,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.cartoonnetwork.com
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Comedy Central,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.comedycentral.com/promotions
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Comedy Central,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.comedycentral.com/pricing/premium
736cd1ee-fcda-407f-b71b-67bdd61b3f55,NBC Sports,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.nbcsports.com/promotions
736cd1ee-fcda-407f-b71b-67bdd61b3f55,National Geographic,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.nationalgeographic.com/signup/planform
736cd1ee-fcda-407f-b71b-67bdd61b3f55,HBO,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.hbo.com/signup/standard
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Hulu,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.hulu.com/tmobile
736cd1ee-fcda-407f-b71b-67bdd61b3f55,Starz,TV & Movies,2,75249,Verizon MyPlan,Bad,No Perks,https://www.starzplay.com/verizon
4b3abb75-9a29-4cab-8106-9abe37b2f2d8,Showtime,TV & Movies,11,75224,Verizon MyPlan,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.showtimeanytime.com/pricing/basic
2df309c3-7a5e-4406-ab3d-ea9d7451282f,ESPN,TV & Movies,1,75217,Verizon MyPlan,Bad,No Perks,https://www.espnplus.com/atandt
48e1e2ea-a2e9-4579-af4f-172d86bba421,Showtime,TV & Movies,15,75209,Verizon MyPlan,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.showtimeanytime.com/tmobile
e83ad690-a1e3-4d5e-b051-8122531ab788,National Geographic,TV & Movies,6,75231,Verizon MyPlan,Bad,No Perks,https://www.nationalgeographic.com/in
284a2707-9443-46e9-ad37-2c9da4c2d118,Cartoon Network,Lifestyle,21,75204,Verizon MyPlan,Good,Bundle 3: Family Entertainment\nDisney+: Family Plan\nCartoon Network: Premium Plan\nNational Geographic: Premium Plan\nPrice: $29.99/month\nFeatures:\nFamily-friendly content with educational programs.\nAd-free streaming.,https://www.cartoonnetwork.com/atandt
713c39c1-426f-4256-a1df-f03bdfc0adb7,Starz,TV & Movies,12,75202,Verizon MyPlan,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.starz.com/pricing/premium
6dc7c13b-7cc5-411d-b7fe-5ef7fdeb8dba,NBC Sports,TV & Movies,29,75251,Verizon MyPlan,Good,Standard Perks,https://www.nbcsports.com/verizon
e7320c7a-92fe-466b-9886-f642aa3e7674,Netflix,TV & Movies,30,75235,Verizon MyPlan,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.netflix.com/au
e01989df-bd53-43b3-8e98-2c3c2973d1ae,Cartoon Network,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.cartoonnetwork.com/free-trial
e01989df-bd53-43b3-8e98-2c3c2973d1ae,Cartoon Network,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.cartoonnetwork.com/redeem
e01989df-bd53-43b3-8e98-2c3c2973d1ae,HBO,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.hbo.com/au
e01989df-bd53-43b3-8e98-2c3c2973d1ae,Netflix,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.netflix.com/signup/trial
e01989df-bd53-43b3-8e98-2c3c2973d1ae,Food Network,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.foodnetwork.com/in
e01989df-bd53-43b3-8e98-2c3c2973d1ae,NBC Sports,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.nbcsports.com/au
e01989df-bd53-43b3-8e98-2c3c2973d1ae,Fox Sports,TV & Movies,6,75226,Verizon MyPlan,Bad,No Perks,https://www.foxsports.com/au
