Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Highlighted,Customer_Type,Perks
a9c6d487-0ebf-4b7b-bc66-fa159c4b89f7,STARZ,TV & Movies,1,75237,Verizon MyPlan,,Bad,No Perks
a65189d6-3f58-4fa8-9f69-a59abd6136da,HISTORY Vault,TV & Movies,13,75252,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
ac0a33bc-6fdd-414c-a32c-57b0fa807425,Paramount+,TV & Movies,17,75238,Verizon Plus Play,,Good,Standard Perks
11f97faf-c744-461f-b2ac-1f3fd7aa2a1e,HISTORY Vault,TV & Movies,16,75208,Verizon Plus Play,,Good,Standard Perks
6ec0726a-391e-4a8c-95e6-c6f0b56f0cbf,Peacock,TV & Movies,23,75209,Verizon MyPlan,,Good,Standard Perks
2c904a3a-7c5c-4599-a7d5-6303675364ba,AMC+,TV & Movies,16,75253,Verizon Plus Play,,Good,Standard Perks
49025564-926c-4456-abee-74e7e92293e6,NFL Sunday Ticket,Sports,14,75235,Verizon Plus Play,,Good,Free month of STARZ
e3c5fa44-fe80-4e42-87d4-417e94764ffb,Netflix,TV & Movies,16,75208,Verizon MyPlan,,Good,15% off on Netflix next month
099ceaa4-2eca-41fd-9a72-9ac10218804d,STARZ,TV & Movies,23,75225,Verizon MyPlan,,Good,Standard Perks
592923dc-d964-41fb-bed2-1b5fb281da86,FlixLatino,TV & Movies,22,75202,Verizon MyPlan,,Good,Standard Perks
c5138a87-3693-42e0-a98e-75115b4d4612,NFL Sunday Ticket,Sports,11,75254,Verizon MyPlan,,Good,Free month of STARZ
3256185c-c775-4e9e-852d-f6484069637c,ViX Premium,Lifestyle,21,75231,Verizon MyPlan,,Good,Standard Perks
e75ee5f5-e2c9-4c0e-918c-f19d43376acd,Peacock,TV & Movies,14,75236,Verizon MyPlan,,Good,Standard Perks
75c2b8a3-8397-473a-81f9-a59aa00de04b,STARZ,TV & Movies,16,75214,Verizon Plus Play,,Good,Standard Perks
22b8d576-934c-4908-857b-237ce4283d3b,ViX Premium,Lifestyle,15,75287,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
49d93bc3-cd24-4761-b84a-1a907e5cc76c,NFL Sunday Ticket,Sports,6,75225,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
9f4e0199-513d-44c8-a38b-2a9a6efb1ce2,STARZ,TV & Movies,12,75001,Verizon Plus Play,,Good,Standard Perks
49823dba-3aeb-4b76-ae64-634ae2e0ac6e,FlixLatino,TV & Movies,25,75223,Verizon Plus Play,,Good,Standard Perks
95bfd7b0-cd1e-494b-86c5-b887ab4c7ca6,HISTORY Vault,TV & Movies,5,75238,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
d5dcf381-7a0d-46f5-b4c7-033458478208,STARZ,TV & Movies,16,75226,Verizon Plus Play,,Good,Standard Perks
2c2a8549-1c25-4a30-b825-743e3f9837a5,Netflix,TV & Movies,21,75206,Verizon MyPlan,,Good,15% off on Netflix next month
fb814b11-b3fc-42e6-ba3a-87be2016b84e,AMC+,TV & Movies,12,75217,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
be1012ee-e2ba-440e-9225-b3494fe54f59,BET+,Music & Audio,13,75287,Verizon Plus Play,,Good,Standard Perks
75afd471-274d-4048-a1bc-c243bcfd16d8,BET+,Music & Audio,5,75217,Verizon MyPlan,,Bad,No Perks
5cbe699c-232e-4a7e-84c7-28fb2482417f,Netflix,TV & Movies,6,75246,Verizon MyPlan,,Bad,No Perks
fcfe7f9d-d798-48e7-b9f1-e9f61b59f36d,NFL Sunday Ticket,Sports,6,75224,Verizon MyPlan,,Bad,No Perks
e6af3dfb-13e5-4092-ba92-469f1c5b34bd,BET+,Music & Audio,14,75206,Verizon MyPlan,,Good,Standard Perks
52ac9cad-4e10-4fc0-862d-7703fa100a92,HISTORY Vault,TV & Movies,7,75246,Verizon MyPlan,,Bad,No Perks
291a6214-33fa-4656-865a-314735b5d1b1,BET+,Music & Audio,18,75001,Verizon MyPlan,,Good,Standard Perks
7685e54f-aee6-44a2-b1c5-4aa0508284d5,NFL Sunday Ticket,Sports,10,75248,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
69fb9774-aa1c-4378-b3dc-1119b18e7291,AMC+,TV & Movies,15,75241,Verizon Plus Play,,Good,Standard Perks
324b7feb-eeeb-4d0f-8376-b4d5952bc656,ViX Premium,Lifestyle,27,75234,Verizon Plus Play,,Good,Standard Perks
ffe4ae10-abbb-490f-9a03-ba00a2271809,BET+,Music & Audio,20,75236,Verizon Plus Play,,Good,Standard Perks
9e506ebc-a908-471f-8482-d2be5c9675c0,ViX Premium,Lifestyle,6,75237,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
e348559c-75f4-4945-aa42-0021e7f12cf9,Peacock,TV & Movies,12,75252,Verizon MyPlan,,Good,Standard Perks
4693c354-1554-4dce-97c2-42e9b1c1348a,Netflix,TV & Movies,19,75219,Verizon MyPlan,,Good,15% off on Netflix next month
81c2b46b-8b09-4969-8584-c1f016bab164,ViX Premium,Lifestyle,9,75254,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
a618ea8b-4a61-4fb0-b367-244d6114e75b,STARZ,TV & Movies,1,75212,Verizon MyPlan,,Bad,No Perks
0c06b33d-2288-4db0-bf03-80702ad3a6ec,FlixLatino,TV & Movies,15,75001,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
f635e9ff-6177-4638-949d-60b204d1c7b6,STARZ,TV & Movies,5,75217,Verizon MyPlan,,Bad,No Perks
7bb341ef-a83f-4feb-bcdc-a8209b51e3cc,NFL Sunday Ticket,Sports,16,75249,Verizon Plus Play,,Good,Free month of STARZ
b675f957-b86d-4370-b89f-d3aaaebdb3eb,STARZ,TV & Movies,0,75228,Verizon MyPlan,,Bad,No Perks
70f875e5-191c-438b-9831-297fab0c3660,STARZ,TV & Movies,18,75230,Verizon Plus Play,,Good,Standard Perks
f61670c6-53cb-4a03-9f9a-2326c90d6b1f,STARZ,TV & Movies,6,75229,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
1189c4c2-1be1-4c3f-89f7-f2bc9c15b7e2,FlixLatino,TV & Movies,12,75208,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
d88a8256-4a6b-47a7-b6f4-f8169326849f,FlixLatino,TV & Movies,10,75210,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
2d57dd05-79b3-4a28-9a14-f73c9b051f42,Paramount+,TV & Movies,28,75217,Verizon Plus Play,,Good,Standard Perks
2a7e15ca-77ff-4681-a433-f2dfc786008d,ViX Premium,Lifestyle,3,75204,Verizon MyPlan,,Bad,No Perks
3371b552-717f-4818-b65f-66d1879daaee,HISTORY Vault,TV & Movies,20,75247,Verizon MyPlan,,Good,Standard Perks
3ea0769e-7e25-4e0f-9275-3057654fb296,FlixLatino,TV & Movies,12,75203,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
3b51b7e6-c90e-418b-9a6f-64ed280f66d9,Netflix,TV & Movies,26,75234,Verizon MyPlan,,Good,15% off on Netflix next month
2aa0a1ea-f4da-4156-b4c2-edfc13a7736a,Peacock,TV & Movies,24,75215,Verizon Plus Play,,Good,Standard Perks
f6a9e3bb-1adc-41af-94b4-e53836bd7a95,BET+,Music & Audio,8,75234,Verizon MyPlan,,Bad,No Perks
1bb57617-bb25-48b2-bf38-3efab34fbfd0,ViX Premium,Lifestyle,11,75237,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
3414f87a-2b33-4e68-9e41-8d0d6707bf78,Paramount+,TV & Movies,30,75215,Verizon Plus Play,,Good,Standard Perks
f050e5cf-892d-4d98-8076-c63939b62389,ViX Premium,Lifestyle,28,75247,Verizon MyPlan,,Good,Standard Perks
d252bb3e-96d6-4840-bd50-ea3cd46d7210,HISTORY Vault,TV & Movies,4,75226,Verizon MyPlan,,Bad,No Perks
180b0d33-cd1e-4560-8919-49b199b08063,AMC+,TV & Movies,7,75220,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
425d56bb-6e5f-465b-8f61-6d9487b394a8,STARZ,TV & Movies,4,75001,Verizon MyPlan,,Bad,No Perks
502073b5-201f-41d1-a627-e6b43d99f33f,FlixLatino,TV & Movies,19,75225,Verizon MyPlan,,Good,Standard Perks
eda470c6-df53-4461-90b6-2ab62fbb71ed,FlixLatino,TV & Movies,12,75218,Verizon Plus Play,,Good,Standard Perks
353b6b6c-381a-470f-b1bc-53a4ad971d80,ViX Premium,Lifestyle,18,75225,Verizon MyPlan,,Good,Standard Perks
e97ae8b2-e532-43d1-992b-b35d736462d9,STARZ,TV & Movies,12,75249,Verizon MyPlan,,Good,Standard Perks
a2d6a4d1-db7f-4ec4-b8e0-f3e9faf733ae,Netflix,TV & Movies,23,75249,Verizon MyPlan,,Good,15% off on Netflix next month
93ce6f76-9e0c-4bb1-8af4-7f474f64f7d1,AMC+,TV & Movies,25,75202,Verizon Plus Play,,Good,Standard Perks
2323925c-beea-4927-9c23-bc152004f2af,STARZ,TV & Movies,19,75236,Verizon MyPlan,,Good,Standard Perks
e52da513-aff4-4927-9f4f-5e9b5806716a,ViX Premium,Lifestyle,19,75220,Verizon Plus Play,,Good,Standard Perks
dc7bcaae-0c2a-4733-ad0a-607518fe92b0,AMC+,TV & Movies,13,75287,Verizon MyPlan,,Good,Standard Perks
c108a764-cd54-4a76-86fa-78b4a36488c2,STARZ,TV & Movies,19,75231,Verizon Plus Play,,Good,Standard Perks
e041c774-edb6-4be1-824b-bcf7e6431d7a,HISTORY Vault,TV & Movies,3,75219,Verizon MyPlan,,Bad,No Perks
a52e19f4-f1e3-42d7-865c-da264408d9bd,HISTORY Vault,TV & Movies,6,75225,Verizon MyPlan,,Bad,No Perks
bd3cabf3-fb37-4887-a51f-19326358bca8,Paramount+,TV & Movies,6,75247,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
3d9a3cb3-db15-453c-b83c-dd05a745d54d,NFL Sunday Ticket,Sports,24,75230,Verizon Plus Play,,Good,Free month of STARZ
1a688f09-9dd9-4464-8531-ef9e703dbc65,NFL Sunday Ticket,Sports,25,75237,Verizon Plus Play,,Good,Free month of STARZ
f5828a7c-817e-4c0c-9705-d10b9dd42126,Netflix,TV & Movies,24,75223,Verizon MyPlan,,Good,15% off on Netflix next month
377ae901-e9ba-4721-ac45-31ff686ff96e,HISTORY Vault,TV & Movies,26,75219,Verizon Plus Play,,Good,Standard Perks
f166dfa2-a8d1-4c17-8985-bdcd4b1fa4c0,BET+,Music & Audio,13,75254,Verizon MyPlan,,Good,Standard Perks
8683b4a0-b979-49bc-b27d-5a5e461ef127,FlixLatino,TV & Movies,15,75218,Verizon MyPlan,,Good,Standard Perks
c57c8562-fc5e-4687-941c-bf96852b399e,Netflix,TV & Movies,23,75201,Verizon Plus Play,,Good,15% off on Netflix next month
67c36942-22e3-401d-a4c3-29b1a6c14c0e,Netflix,TV & Movies,7,75228,Verizon MyPlan,,Bad,No Perks
3cd8c449-4fb4-49bc-abe1-3481c4450ae8,Peacock,TV & Movies,20,75217,Verizon Plus Play,,Good,Standard Perks
9fc4e7c7-e0f8-4e0a-9a75-d7bb8615bdad,NFL Sunday Ticket,Sports,6,75206,Verizon MyPlan,,Bad,No Perks
406f370b-34c5-4494-8093-eacf60da7229,NFL Sunday Ticket,Sports,26,75227,Verizon MyPlan,,Good,Free month of STARZ
e13a79e0-f6fa-46f3-a9aa-3286e72ed08d,Peacock,TV & Movies,18,75237,Verizon MyPlan,,Good,Standard Perks
4b5fdde1-acd1-4d67-ab87-6ab552a81551,Peacock,TV & Movies,23,75234,Verizon MyPlan,,Good,Standard Perks
d1710be1-653c-4ed9-ab9f-d607afc4e70a,FlixLatino,TV & Movies,22,75227,Verizon MyPlan,,Good,Standard Perks
04b3b0a4-0b88-49fd-a1b7-bc0ad6947909,BET+,Music & Audio,21,75206,Verizon Plus Play,,Good,Standard Perks
2edaadc4-383a-4389-bf03-78e6b5b9ac03,BET+,Music & Audio,26,75238,Verizon MyPlan,,Good,Standard Perks
6aa55629-067e-416d-ab98-5b367a40e5b8,STARZ,TV & Movies,8,75216,Verizon MyPlan,,Bad,No Perks
4720141f-12fd-47e3-9675-b2ce56a540b4,NFL Sunday Ticket,Sports,16,75237,Verizon MyPlan,,Good,Free month of STARZ
6ed5ce48-dd5e-4872-a794-0d36ed94d706,NFL Sunday Ticket,Sports,12,75211,Verizon Plus Play,,Good,Free month of STARZ
249a0af8-883e-4ae0-a633-b0e7b3c5b107,Paramount+,TV & Movies,29,75206,Verizon MyPlan,,Good,Standard Perks
3be0254f-57cc-4bb0-ba07-b498732ace07,Paramount+,TV & Movies,21,75238,Verizon Plus Play,,Good,Standard Perks
77c55db0-5aba-4c1c-b610-845ab8b18634,AMC+,TV & Movies,1,75238,Verizon MyPlan,,Bad,No Perks
4df11ea7-ea3f-4f8e-b4a7-c2058bcd092a,ViX Premium,Lifestyle,21,75205,Verizon Plus Play,,Good,Standard Perks
3246e746-d366-4171-8824-82fe82c998ec,FlixLatino,TV & Movies,26,75225,Verizon Plus Play,,Good,Standard Perks
de2477a0-9c48-4884-a6e5-7082ea69f681,NFL Sunday Ticket,Sports,15,75215,Verizon Plus Play,,Good,Free month of STARZ
4a6a55ea-fdff-496b-af79-bf53d1214efe,NFL Sunday Ticket,Sports,29,75228,Verizon Plus Play,,Good,Free month of STARZ
c5a0699a-1023-4c7e-925e-408ea73ffa51,Peacock,TV & Movies,27,75236,Verizon MyPlan,,Good,Standard Perks
ee248b8c-9897-44ed-8f01-bb08eae5c379,Netflix,TV & Movies,21,75253,Verizon MyPlan,,Good,15% off on Netflix next month
41a352f2-c4a0-4da7-925f-0f2d8d786617,NFL Sunday Ticket,Sports,22,75236,Verizon MyPlan,,Good,Free month of STARZ
498d4b33-3b9c-4c25-84c5-6ec251958a68,Paramount+,TV & Movies,22,75207,Verizon MyPlan,,Good,Standard Perks
83863840-3ff8-4ec2-b727-f2fbd63e7d36,ViX Premium,Lifestyle,9,75220,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
edc6e40d-8813-414e-a32e-50745e754ebd,ViX Premium,Lifestyle,1,75209,Verizon MyPlan,,Bad,No Perks
b06584cb-c8cd-4a5f-95b2-cd48ceac6610,FlixLatino,TV & Movies,0,75210,Verizon MyPlan,,Bad,No Perks
a072a8e0-eb2d-47f7-9264-37426fd9f912,Peacock,TV & Movies,10,75001,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
9a9d5f38-6ce2-4d0a-8ff5-3763bc99f33e,BET+,Music & Audio,14,75203,Verizon MyPlan,,Good,Standard Perks
f1fd6965-bc2c-48a6-81fa-04824f2e94e6,HISTORY Vault,TV & Movies,24,75211,Verizon Plus Play,,Good,Standard Perks
6a052d61-9a0f-4683-b6c5-6ba697681096,BET+,Music & Audio,9,75205,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
56f5cba8-4991-468c-b122-73b4de7445b9,HISTORY Vault,TV & Movies,22,75252,Verizon MyPlan,,Good,Standard Perks
43941aaa-d6d7-4de9-ba8a-3b375281d77f,HISTORY Vault,TV & Movies,12,75241,Verizon MyPlan,,Good,Standard Perks
98e8ce75-68f2-4b3c-824e-2f6290bef857,HISTORY Vault,TV & Movies,27,75001,Verizon MyPlan,,Good,Standard Perks
e254c8f2-2cd5-4031-a6a4-56f8afccc499,HISTORY Vault,TV & Movies,9,75235,Verizon MyPlan,,Bad,No Perks
d6279d17-292d-4c96-b428-4eeaf9113536,HISTORY Vault,TV & Movies,14,75227,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
9504da9b-956b-48b2-9ee8-4776feed7222,Paramount+,TV & Movies,17,75246,Verizon MyPlan,,Good,Standard Perks
1c2441ed-6590-4ab8-a989-b343a24d3483,Netflix,TV & Movies,17,75201,Verizon Plus Play,,Good,15% off on Netflix next month
d61f9324-84c5-4d81-8415-883ed1106936,NFL Sunday Ticket,Sports,6,75232,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
31365e55-92fd-4e02-a0c5-33f4267e22d3,HISTORY Vault,TV & Movies,21,75232,Verizon Plus Play,,Good,Standard Perks
76861f78-4c8e-49f6-9d59-29c3ceb38b5f,Peacock,TV & Movies,8,75206,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
84093a43-f283-499c-9d5b-dfd1322afdc1,Netflix,TV & Movies,6,75206,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
b08a2772-5035-4616-a920-b1f6eebcfd99,ViX Premium,Lifestyle,4,75220,Verizon MyPlan,,Bad,No Perks
ce7c48e0-ed9a-40cb-99e1-da200f621368,STARZ,TV & Movies,8,75211,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
5848606c-9ec4-4c14-a67a-6bd1991c47fe,AMC+,TV & Movies,30,75246,Verizon Plus Play,,Good,Standard Perks
b3a92b99-5f6b-49dc-8be3-285861d8eeaf,ViX Premium,Lifestyle,25,75209,Verizon MyPlan,,Good,Standard Perks
4a29352a-e271-4699-95d8-1c6a9bc73d44,Peacock,TV & Movies,19,75205,Verizon MyPlan,,Good,Standard Perks
803ed64c-fed7-4762-9caa-754945d05b49,AMC+,TV & Movies,20,75207,Verizon MyPlan,,Good,Standard Perks
70176f7d-858f-418a-8b95-6ffc17669f41,AMC+,TV & Movies,23,75249,Verizon Plus Play,,Good,Standard Perks
54a117aa-8302-4234-9638-8176f9c9af65,Peacock,TV & Movies,14,75220,Verizon Plus Play,,Good,Standard Perks
3b08658b-d992-48ec-84e7-2f590f44ccad,STARZ,TV & Movies,9,75287,Verizon MyPlan,,Bad,No Perks
beae8189-1f0f-449e-b5a8-2b195c47307d,AMC+,TV & Movies,2,75248,Verizon MyPlan,,Bad,No Perks
00e6e320-247f-4973-a4fe-ea6162fbe4e6,Paramount+,TV & Movies,25,75227,Verizon Plus Play,,Good,Standard Perks
e0c98ea6-b099-4e24-8f58-b5804b0bc32a,Netflix,TV & Movies,24,75224,Verizon Plus Play,,Good,15% off on Netflix next month
75c47d35-9963-4cf5-8e5b-765cd7c1a6c9,AMC+,TV & Movies,22,75206,Verizon Plus Play,,Good,Standard Perks
2c0f8b48-3a64-4bbf-987e-4954b621aedd,AMC+,TV & Movies,24,75201,Verizon MyPlan,,Good,Standard Perks
746f2b8d-9a3c-4a4d-9260-c93dde9747d2,FlixLatino,TV & Movies,12,75233,Verizon MyPlan,,Good,Standard Perks
226d00c5-096f-471f-915d-e1cb51e92abc,BET+,Music & Audio,14,75230,Verizon MyPlan,,Good,Standard Perks
2761669c-3397-4a94-af66-7573616842f3,HISTORY Vault,TV & Movies,8,75209,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
db419499-1254-4dee-92e6-52dd183fb3db,STARZ,TV & Movies,15,75243,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
55cdc0d9-99b0-41e8-800a-8cc23e0b361a,STARZ,TV & Movies,10,75231,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
389f82b9-63a0-453f-9b58-2963e010b212,Peacock,TV & Movies,13,75227,Verizon MyPlan,,Good,Standard Perks
7aa9ed52-0c46-48bb-a01e-3f4d69c71bc6,ViX Premium,Lifestyle,20,75215,Verizon MyPlan,,Good,Standard Perks
12e5f4b7-9a9b-4e14-940a-7e12288bcd9f,HISTORY Vault,TV & Movies,3,75244,Verizon MyPlan,,Bad,No Perks
3678fa24-08f2-474c-b72f-16f2a1239935,AMC+,TV & Movies,14,75223,Verizon Plus Play,,Good,Standard Perks
768b8020-8a6b-4f76-8429-d00ef56fa2ec,Paramount+,TV & Movies,21,75217,Verizon MyPlan,,Good,Standard Perks
23e7a952-c6e7-44b4-9265-cc735f2a3449,BET+,Music & Audio,16,75212,Verizon Plus Play,,Good,Standard Perks
3da64038-06ce-4cef-b04e-13acb72e8896,ViX Premium,Lifestyle,7,75252,Verizon MyPlan,,Bad,No Perks
629dd138-1694-4760-9d45-09fca36f1c8e,Peacock,TV & Movies,7,75210,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
8ed4cd9e-2e0c-4424-8ffd-6dee089d789b,Paramount+,TV & Movies,24,75253,Verizon MyPlan,,Good,Standard Perks
8d5abc2c-980b-4c41-a331-0bd6841d029c,HISTORY Vault,TV & Movies,9,75223,Verizon MyPlan,,Bad,No Perks
b89bc495-c411-4e3e-8049-bc99080f1b9c,Paramount+,TV & Movies,7,75226,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
eff60fab-1cbb-4da5-be1b-c43bd6210e04,HISTORY Vault,TV & Movies,15,75223,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
6a6d8a2a-01e8-4f19-8ee7-37eef6471324,FlixLatino,TV & Movies,26,75254,Verizon MyPlan,,Good,Standard Perks
ca29d7de-12d3-420d-8e75-2cec97d89932,BET+,Music & Audio,11,75226,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
d6453d22-ce13-4a4b-a40e-6c87ef022088,Netflix,TV & Movies,6,75207,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
24052707-dd38-4bec-9e9d-99837045f4ac,Netflix,TV & Movies,26,75220,Verizon MyPlan,,Good,15% off on Netflix next month
ae8cfca9-28b1-43df-bed4-2463844b9c33,Paramount+,TV & Movies,13,75252,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
5d912b9d-7bd1-4600-ba40-12fbf844d8dc,STARZ,TV & Movies,16,75229,Verizon MyPlan,,Good,Standard Perks
dd9ac9fa-d0c4-4e6d-985d-115875afe501,HISTORY Vault,TV & Movies,2,75204,Verizon MyPlan,,Bad,No Perks
355a6ab6-8a5f-4d7b-a6d8-4ba625dc53d7,STARZ,TV & Movies,9,75224,Verizon MyPlan,,Bad,No Perks
6d23bef7-17dd-4f52-92b0-6b214f799aa5,BET+,Music & Audio,6,75227,Verizon MyPlan,,Bad,No Perks
ab553f1f-5c2a-4520-aba5-cf7c143c8f9f,BET+,Music & Audio,12,75230,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
398b1a83-0405-486c-886e-3dfff4b9dd46,AMC+,TV & Movies,25,75212,Verizon Plus Play,,Good,Standard Perks
eec79626-0033-44ea-ac19-cc3bf3fbb20d,BET+,Music & Audio,16,75226,Verizon MyPlan,,Good,Standard Perks
4de9287f-200d-406c-a7de-df3168b24978,HISTORY Vault,TV & Movies,1,75212,Verizon MyPlan,,Bad,No Perks
441f1f73-34bb-45db-9cb1-d2c92f71b15a,Paramount+,TV & Movies,6,75202,Verizon MyPlan,,Bad,No Perks
4f8ef05c-d35f-48db-90d4-6a00d48ef936,Peacock,TV & Movies,4,75229,Verizon MyPlan,,Bad,No Perks
ad1fea1e-6780-4269-9459-c0f9dbe509be,ViX Premium,Lifestyle,21,75210,Verizon Plus Play,,Good,Standard Perks
b4c1e7ae-87c3-4b5a-b0e3-80cf92c7c84b,NFL Sunday Ticket,Sports,10,75235,Verizon MyPlan,,Bad,No Perks
11635596-4a89-4971-851c-f2294e83d0b9,BET+,Music & Audio,30,75247,Verizon Plus Play,,Good,Standard Perks
26992a53-cc2e-4d60-84bf-d774a48150c8,Netflix,TV & Movies,23,75248,Verizon MyPlan,,Good,15% off on Netflix next month
fe50a02d-4f98-4dc4-a035-a66bd36b0923,FlixLatino,TV & Movies,8,75203,Verizon Plus Play,Increased Days & Updated Perks,Bad,Bonus content for the next month
dbef6599-a194-4603-8bc0-4a88985cb1b0,STARZ,TV & Movies,6,75231,Verizon MyPlan,,Bad,No Perks
35fd2177-56f5-4b40-8f04-f14e2bf3044c,NFL Sunday Ticket,Sports,10,75230,Verizon MyPlan,,Bad,No Perks
944fd5a8-7b86-4227-ab8a-9c6b3a96613c,FlixLatino,TV & Movies,15,75233,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
043e47de-89fc-4872-9637-72cf35870415,FlixLatino,TV & Movies,30,75234,Verizon Plus Play,,Good,Standard Perks
9becf1ac-c56f-4c05-b23c-f2faf1b3e256,Peacock,TV & Movies,16,75218,Verizon Plus Play,,Good,Standard Perks
ec87f33f-b0b2-4240-ad58-ddf479075179,BET+,Music & Audio,16,75223,Verizon Plus Play,,Good,Standard Perks
76a53624-b263-4e8f-b63a-b1320a41a94f,NFL Sunday Ticket,Sports,15,75224,Verizon MyPlan,,Good,Free month of STARZ
0f2560c1-815b-49eb-9e1e-174e99f2b77c,FlixLatino,TV & Movies,0,75240,Verizon MyPlan,,Bad,No Perks
a0af626d-ec97-4c69-b2c7-8abbd0c335d7,AMC+,TV & Movies,27,75247,Verizon MyPlan,,Good,Standard Perks
d271ba75-0d3d-4aa7-a068-014d5c0dd762,STARZ,TV & Movies,19,75240,Verizon MyPlan,,Good,Standard Perks
33a654f9-5429-4079-a1a7-635457e3fc6e,HISTORY Vault,TV & Movies,1,75240,Verizon MyPlan,,Bad,No Perks
987b447d-b21f-4e96-830c-c3803a072ae9,FlixLatino,TV & Movies,28,75214,Verizon Plus Play,,Good,Standard Perks
4a91459b-0371-4555-8af4-c563f9febcb7,NFL Sunday Ticket,Sports,24,75249,Verizon MyPlan,,Good,Free month of STARZ
a6bfa7d6-045e-48d5-8f4a-85142f047ece,STARZ,TV & Movies,27,75210,Verizon Plus Play,,Good,Standard Perks
f1064a7e-e29e-48fa-bdf0-a1975783cd40,Peacock,TV & Movies,10,75226,Verizon MyPlan,,Bad,No Perks
f5b178d9-6280-4ac7-bd59-3e3a799f2a00,ViX Premium,Lifestyle,26,75208,Verizon MyPlan,,Good,Standard Perks
f43b4396-968e-48e6-bd30-9f022ab49dca,Peacock,TV & Movies,15,75215,Verizon Plus Play,,Good,Standard Perks
aad481fe-2bb5-4f5c-baf8-ba176ac73aa6,NFL Sunday Ticket,Sports,25,75236,Verizon Plus Play,,Good,Free month of STARZ
e8ba2de9-e81a-40bd-8ffe-31555b2b1d0b,STARZ,TV & Movies,28,75234,Verizon Plus Play,,Good,Standard Perks
0c142074-9236-4f97-950c-059aad7108a4,BET+,Music & Audio,11,75210,Verizon Plus Play,Increased Days & Updated Perks,Good,Bonus content for the next month
f056e669-2160-43a9-8f17-90b3a10ecd62,STARZ,TV & Movies,24,75218,Verizon Plus Play,,Good,Standard Perks
c4ffe25c-84d9-4dfe-adba-0dd56a9f3268,HISTORY Vault,TV & Movies,28,75249,Verizon Plus Play,,Good,Standard Perks
e25f0d84-97e6-4c78-9307-6d10908d7766,AMC+,TV & Movies,16,75231,Verizon MyPlan,,Good,Standard Perks
57ffdb54-e379-479a-8e4a-5715a171dec1,ViX Premium,Lifestyle,26,75219,Verizon MyPlan,,Good,Standard Perks
71d216dd-83e0-4c17-98cc-837f87025381,HISTORY Vault,TV & Movies,13,75218,Verizon Plus Play,,Good,Standard Perks
36dc0ad7-0f6a-4574-80d5-c4126fdce06e,Peacock,TV & Movies,15,75251,Verizon Plus Play,,Good,Standard Perks
0278a9c3-f8fa-4471-ac02-6586b6f8fb00,STARZ,TV & Movies,25,75203,Verizon Plus Play,,Good,Standard Perks
5cbb4b39-8304-4ce5-aef0-a05db914c334,FlixLatino,TV & Movies,25,75287,Verizon Plus Play,,Good,Standard Perks
c3374ddc-893a-4394-b9d6-2fe640e4064b,AMC+,TV & Movies,30,75201,Verizon MyPlan,,Good,Standard Perks
