Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Customer_Type,Perks
8f400dda-b5b2-4c97-9d6a-3669264531c6,ViX Premium,Lifestyle,21,75208,Verizon MyPlan,Good,Standard Perks
ee90d62f-cdb6-493b-bdf1-15aec06c4d83,AMC+,TV & Movies,17,75215,Verizon Plus Play,Good,Standard Perks
023b2b41-124e-4cc4-8fdb-33dfcd7ab950,AMC+,TV & Movies,21,75235,Verizon Plus Play,Good,Standard Perks
bda23fb3-fe3f-4265-b914-58e67941c163,NFL Sunday Ticket,Sports,16,75244,Verizon MyPlan,Good,Free month of STARZ
d4e26895-06aa-4e5c-a532-8190e1c6e902,NFL Sunday Ticket,Sports,7,75240,Verizon Plus Play,Bad,No Perks
672c9f9c-649c-4c52-848b-f7ca0f2594f5,AMC+,TV & Movies,20,75243,Verizon MyPlan,Good,Standard Perks
3caf539d-9f70-4165-8cf6-442b8f575bfd,AMC+,TV & Movies,9,75203,Verizon MyPlan,Bad,No Perks
390cc194-fa95-4eda-b64c-8cb3e49629ad,NFL Sunday Ticket,Sports,0,75240,Verizon Plus Play,Bad,No Perks
1059c451-185f-4026-923e-96f9826afbd0,STARZ,TV & Movies,0,75240,Verizon MyPlan,Bad,No Perks
bbe2bd7d-c7c0-4a15-ac17-c4bcdc706a65,BET+,Music & Audio,4,75248,Verizon MyPlan,Bad,No Perks
8d60f6d9-5462-4793-b125-d29f53d8f245,ViX Premium,Lifestyle,0,75223,Verizon Plus Play,Bad,No Perks
75f7ff67-dcdd-4dbe-aac3-b20ea799ff53,Peacock,TV & Movies,11,75205,Verizon Plus Play,Good,Standard Perks
59e01f2f-0265-48b2-ae70-1d4f09118e15,STARZ,TV & Movies,17,75201,Verizon MyPlan,Good,Standard Perks
9587a592-7f4d-426d-9bc7-aca2e92462f0,Netflix,TV & Movies,25,75234,Verizon Plus Play,Good,15% off on Netflix next month
5f9f4fde-ddc4-4158-8727-b140fe8c4332,NFL Sunday Ticket,Sports,11,75236,Verizon MyPlan,Good,Free month of STARZ
cf0b6a35-9085-4bf1-9baa-b5ac686296ef,AMC+,TV & Movies,30,75203,Verizon Plus Play,Good,Standard Perks
300eac26-f41f-4d7d-8392-48d4599829d7,BET+,Music & Audio,26,75241,Verizon Plus Play,Good,Standard Perks
c9b2d2f5-3f38-4265-9ec1-734f36a7fe99,ViX Premium,Lifestyle,18,75247,Verizon Plus Play,Good,Standard Perks
1f78c428-586f-4e0c-b87a-9bb12b44c8b9,Peacock,TV & Movies,22,75212,Verizon Plus Play,Good,Standard Perks
c47ace9e-6146-4f46-8606-f7da272bc55e,BET+,Music & Audio,4,75226,Verizon Plus Play,Bad,No Perks
6236de86-b409-465f-8904-29f27ee612dc,STARZ,TV & Movies,11,75220,Verizon Plus Play,Good,Standard Perks
60cc0860-09bb-4dd8-bf4e-0b5b47402feb,AMC+,TV & Movies,1,75203,Verizon MyPlan,Bad,No Perks
93f40202-01fe-4f43-8747-919216f62e34,STARZ,TV & Movies,14,75226,Verizon Plus Play,Good,Standard Perks
cd863ed2-201c-4221-90e0-78083164dfc2,ViX Premium,Lifestyle,13,75243,Verizon Plus Play,Good,Standard Perks
66e14ea0-365b-4d71-9470-d4a664aa346b,NFL Sunday Ticket,Sports,30,75212,Verizon Plus Play,Good,Free month of STARZ
0d94d8fb-7711-4c7a-a436-5191a683d12b,HISTORY Vault,TV & Movies,24,75218,Verizon MyPlan,Good,Standard Perks
f2af0617-a12d-4279-8151-b35e5702e14e,NFL Sunday Ticket,Sports,17,75230,Verizon Plus Play,Good,Free month of STARZ
dff929de-8ae0-4680-b0fe-fec23a9cb89a,BET+,Music & Audio,20,75227,Verizon Plus Play,Good,Standard Perks
ac118ce1-27ec-42d8-99d6-74d826db1b12,Paramount+,TV & Movies,21,75237,Verizon Plus Play,Good,Standard Perks
64d8d897-d1be-4648-a3b7-3b5d6c1a715e,ViX Premium,Lifestyle,4,75238,Verizon MyPlan,Bad,No Perks
18b9c5ab-4e25-4bf4-b8c5-436ef280b0a9,Peacock,TV & Movies,21,75203,Verizon Plus Play,Good,Standard Perks
8813b14f-22cd-45b0-bbe0-b4663101b06b,STARZ,TV & Movies,8,75240,Verizon Plus Play,Bad,No Perks
61e0006a-efaa-452a-a3a7-d71777a1859c,ViX Premium,Lifestyle,5,75214,Verizon Plus Play,Bad,No Perks
9610603e-5306-49fa-a6cd-08e9a708064e,Peacock,TV & Movies,7,75249,Verizon MyPlan,Bad,No Perks
a60960e7-c503-42d6-85a6-3f9488c6999f,Paramount+,TV & Movies,0,75247,Verizon MyPlan,Bad,No Perks
46e443a0-bc9f-441f-bf0c-93d580cdeedf,STARZ,TV & Movies,17,75229,Verizon Plus Play,Good,Standard Perks
58d61c85-c530-4105-b16d-6b351070331c,AMC+,TV & Movies,29,75252,Verizon Plus Play,Good,Standard Perks
3069d310-8280-44db-a051-fb5c84d621b2,ViX Premium,Lifestyle,23,75216,Verizon MyPlan,Good,Standard Perks
acd273d0-9723-4a72-9227-dc49c29235c1,Paramount+,TV & Movies,17,75217,Verizon Plus Play,Good,Standard Perks
2433a231-0a59-4fcf-8175-1530c0e2f1c6,Paramount+,TV & Movies,14,75237,Verizon MyPlan,Good,Standard Perks
d4bf06c6-eb36-44d1-a5ab-4ed2cdd9a47a,ViX Premium,Lifestyle,28,75215,Verizon MyPlan,Good,Standard Perks
30fa9ff7-ca17-4349-ac4c-2a2915ee9cf1,Paramount+,TV & Movies,15,75208,Verizon MyPlan,Good,Standard Perks
1cc1a1a7-1396-42f4-a7a4-9abb17c83a51,Netflix,TV & Movies,24,75234,Verizon MyPlan,Good,15% off on Netflix next month
7e60de6a-878d-4af2-95c0-1bd141dc1a5e,Paramount+,TV & Movies,14,75203,Verizon MyPlan,Good,Standard Perks
86f04d87-933e-43ce-a64d-934158d2dfda,NFL Sunday Ticket,Sports,12,75201,Verizon MyPlan,Good,Free month of STARZ
b799fe3c-2066-4f56-86b3-b95e57fd9d29,NFL Sunday Ticket,Sports,11,75232,Verizon Plus Play,Good,Free month of STARZ
3ae9c1de-e138-4fac-8112-2fba83c8a4ca,ViX Premium,Lifestyle,19,75248,Verizon Plus Play,Good,Standard Perks
7eae6900-2bcd-4e5d-a22a-fa9c75f35680,Netflix,TV & Movies,27,75287,Verizon Plus Play,Good,15% off on Netflix next month
4f2329d9-e336-46be-bb07-b2331e1f20f9,HISTORY Vault,TV & Movies,29,75236,Verizon Plus Play,Good,Standard Perks
b223ca84-4653-4fc3-a689-bbec3de865b8,Netflix,TV & Movies,2,75233,Verizon MyPlan,Bad,No Perks
91ea19ac-5d93-403c-a59d-7c239c3041d5,Netflix,TV & Movies,25,75231,Verizon MyPlan,Good,15% off on Netflix next month
9964ad41-1223-43a4-a940-e20d23ef9fc3,FlixLatino,TV & Movies,13,75241,Verizon Plus Play,Good,Standard Perks
91dac671-2685-48c8-8a7d-7c6255b4b5f2,Peacock,TV & Movies,9,75234,Verizon Plus Play,Bad,No Perks
8a386a41-640f-4f43-8443-895425071d79,Netflix,TV & Movies,9,75204,Verizon MyPlan,Bad,No Perks
c6183814-4fe8-4749-b6ff-d7ba92958c55,Paramount+,TV & Movies,8,75227,Verizon Plus Play,Bad,No Perks
da02ae9e-183f-473e-a998-83b1e0afd279,BET+,Music & Audio,28,75202,Verizon MyPlan,Good,Standard Perks
1ce3092b-423c-4e20-bc9a-9ce31a2317d3,AMC+,TV & Movies,24,75253,Verizon MyPlan,Good,Standard Perks
cfd45836-e2f6-4e91-8f6b-eda025631bf4,FlixLatino,TV & Movies,25,75204,Verizon MyPlan,Good,Standard Perks
edc60041-08eb-4ec4-a0b3-acca12c334d5,ViX Premium,Lifestyle,10,75211,Verizon MyPlan,Bad,No Perks
049b34d5-1776-4f3f-91df-43867ba4470f,Netflix,TV & Movies,17,75231,Verizon MyPlan,Good,15% off on Netflix next month
746b4580-d5dc-4edc-9d20-61795a4b52f7,NFL Sunday Ticket,Sports,6,75235,Verizon MyPlan,Bad,No Perks
3d5dc8b2-0f4b-441f-8861-75923df0119f,STARZ,TV & Movies,25,75232,Verizon Plus Play,Good,Standard Perks
9e8a76d4-7ca9-4450-adf0-f565fdfc20dd,FlixLatino,TV & Movies,17,75252,Verizon MyPlan,Good,Standard Perks
8a8c11a5-f7c1-4627-af48-b28a95222ce6,BET+,Music & Audio,30,75234,Verizon Plus Play,Good,Standard Perks
e71dbe25-c5e8-4382-8cca-3f77a33be032,FlixLatino,TV & Movies,21,75224,Verizon MyPlan,Good,Standard Perks
d96e518c-a37d-4ede-9dc6-eaa5cba7edcc,FlixLatino,TV & Movies,29,75218,Verizon Plus Play,Good,Standard Perks
89bbd75a-dd0c-4ecc-893d-0ba8ff365b0f,Peacock,TV & Movies,0,75219,Verizon Plus Play,Bad,No Perks
04dc201f-7dab-4c6e-8d36-380a04776621,BET+,Music & Audio,28,75211,Verizon MyPlan,Good,Standard Perks
241aa03a-482b-47fd-83c6-0415f996c3fe,STARZ,TV & Movies,20,75212,Verizon Plus Play,Good,Standard Perks
d193b241-434d-47af-9956-825a766b4f14,STARZ,TV & Movies,16,75219,Verizon MyPlan,Good,Standard Perks
27d40ed9-ff7a-439e-b2b2-f3de0de5a30f,AMC+,TV & Movies,12,75209,Verizon MyPlan,Good,Standard Perks
2dd2bf9b-9cac-4b3d-9fb4-520bcb8fd60c,ViX Premium,Lifestyle,26,75208,Verizon Plus Play,Good,Standard Perks
c011cd97-2a63-484a-b35c-fc0f24f6fcbc,STARZ,TV & Movies,22,75240,Verizon MyPlan,Good,Standard Perks
279ef5a5-ec77-49e7-9799-06e399e878cd,AMC+,TV & Movies,9,75219,Verizon Plus Play,Bad,No Perks
d4efed2e-8c1b-478b-8893-8f31465abc65,AMC+,TV & Movies,18,75207,Verizon Plus Play,Good,Standard Perks
49a19a0b-0b3c-4384-b61e-d6d2033d30ab,Netflix,TV & Movies,12,75241,Verizon MyPlan,Good,15% off on Netflix next month
0bdf8a9c-5d19-43f6-b523-d1d4c333697a,STARZ,TV & Movies,6,75254,Verizon MyPlan,Bad,No Perks
00e81a77-bd40-42ec-9456-896a02fc9e20,STARZ,TV & Movies,23,75207,Verizon Plus Play,Good,Standard Perks
14a5e18f-e151-4f35-b541-e691e64c0f15,FlixLatino,TV & Movies,1,75229,Verizon Plus Play,Bad,No Perks
89511602-1563-4388-a856-4b197d03cb59,Netflix,TV & Movies,1,75214,Verizon MyPlan,Bad,No Perks
59aa17cf-52b4-442d-bcc3-f76370461686,FlixLatino,TV & Movies,6,75235,Verizon MyPlan,Bad,No Perks
9e22d512-fb56-45a3-9660-570f1499dc5c,Paramount+,TV & Movies,18,75219,Verizon Plus Play,Good,Standard Perks
825397c7-105e-479e-afb5-a3fd065495fd,STARZ,TV & Movies,4,75241,Verizon MyPlan,Bad,No Perks
696b749c-03de-47ce-8a0b-60b826c8af22,AMC+,TV & Movies,27,75243,Verizon Plus Play,Good,Standard Perks
7c7f7045-d50c-4f7d-9e86-b41a267aa289,Paramount+,TV & Movies,3,75231,Verizon MyPlan,Bad,No Perks
76403994-82bd-4027-b78a-cda6c7afc804,NFL Sunday Ticket,Sports,0,75237,Verizon Plus Play,Bad,No Perks
5857622e-79f0-4aeb-8c7b-2d773249820d,BET+,Music & Audio,7,75253,Verizon Plus Play,Bad,No Perks
d4756ec5-45c2-4796-b0a3-cb21382f3a9a,ViX Premium,Lifestyle,11,75204,Verizon MyPlan,Good,Standard Perks
6ecb9548-b32c-4f13-9c99-2820000dfe1f,Netflix,TV & Movies,23,75240,Verizon Plus Play,Good,15% off on Netflix next month
59a8a7a6-4236-4720-9e93-bee029d62776,STARZ,TV & Movies,7,75214,Verizon MyPlan,Bad,No Perks
93ee4fdc-3525-49a1-b855-7304ae933575,AMC+,TV & Movies,28,75237,Verizon Plus Play,Good,Standard Perks
f06c693e-ddd0-4358-89f0-4b17c46211f3,AMC+,TV & Movies,5,75211,Verizon MyPlan,Bad,No Perks
78e22020-d1a6-43ad-97a8-aaf6bb49b7f5,FlixLatino,TV & Movies,2,75254,Verizon MyPlan,Bad,No Perks
d112db44-c1ab-42de-8335-f3bdb6b518b4,ViX Premium,Lifestyle,16,75241,Verizon MyPlan,Good,Standard Perks
3149a4e7-2ad2-4874-8bf5-8fd2df8a0a25,STARZ,TV & Movies,30,75243,Verizon MyPlan,Good,Standard Perks
b9838556-6921-4638-92a1-da53714a1e4a,BET+,Music & Audio,21,75215,Verizon Plus Play,Good,Standard Perks
11207a68-8c1f-489d-82ec-2a2552bc05db,BET+,Music & Audio,30,75233,Verizon MyPlan,Good,Standard Perks
09f40695-892b-4c58-abb3-615c77373de2,Peacock,TV & Movies,13,75204,Verizon Plus Play,Good,Standard Perks
b40640ef-13d6-499b-a5e2-e21633d147e1,NFL Sunday Ticket,Sports,3,75001,Verizon Plus Play,Bad,No Perks
c5d7784e-caa3-4578-bf0b-6eb4e2972261,Netflix,TV & Movies,21,75233,Verizon Plus Play,Good,15% off on Netflix next month
bed3bf02-80a5-4aa8-83fb-172cb5e99828,AMC+,TV & Movies,3,75233,Verizon MyPlan,Bad,No Perks
7810f066-3c90-4eef-9367-3b8351366d33,HISTORY Vault,TV & Movies,9,75248,Verizon MyPlan,Bad,No Perks
6fc01b01-b99c-41c9-b328-96293bdda06c,BET+,Music & Audio,9,75225,Verizon Plus Play,Bad,No Perks
299451fc-ff4a-4b8d-96ea-3175f4f0ae07,Netflix,TV & Movies,11,75215,Verizon Plus Play,Good,15% off on Netflix next month
ffffaade-c4f0-448f-b60e-fa8ac2664d61,HISTORY Vault,TV & Movies,24,75218,Verizon MyPlan,Good,Standard Perks
a6b7ae9a-ce32-4a7f-8929-504ca327c400,HISTORY Vault,TV & Movies,11,75251,Verizon MyPlan,Good,Standard Perks
aba74736-611b-425d-bed9-598eabbf7c4a,NFL Sunday Ticket,Sports,26,75253,Verizon Plus Play,Good,Free month of STARZ
ed5aec30-8502-47e2-b9c3-0e14223e5ebc,Netflix,TV & Movies,30,75203,Verizon MyPlan,Good,15% off on Netflix next month
d6102af0-72c4-4654-96d8-900d0bb057f2,AMC+,TV & Movies,1,75232,Verizon Plus Play,Bad,No Perks
c707b33a-976f-4982-9e82-56db00399bc5,NFL Sunday Ticket,Sports,16,75246,Verizon Plus Play,Good,Free month of STARZ
2524939e-d081-43ad-abba-02f75f1f8fd7,NFL Sunday Ticket,Sports,24,75247,Verizon MyPlan,Good,Free month of STARZ
9da2a6ad-713b-45ec-a00b-2b13839fe2f0,Paramount+,TV & Movies,14,75211,Verizon Plus Play,Good,Standard Perks
58a411de-b64c-45f6-bf4a-fbcdd5618886,FlixLatino,TV & Movies,23,75214,Verizon Plus Play,Good,Standard Perks
abc05bd4-b542-4d17-b637-cedd810e30c4,Paramount+,TV & Movies,23,75212,Verizon MyPlan,Good,Standard Perks
31bab0da-4d41-42be-9b13-082c9181b0f2,Netflix,TV & Movies,27,75287,Verizon Plus Play,Good,15% off on Netflix next month
105febe6-75c2-4c34-8a9c-e4cca4c57ed1,NFL Sunday Ticket,Sports,9,75206,Verizon MyPlan,Bad,No Perks
694f5ed3-3162-466c-a316-5a93fb640317,Netflix,TV & Movies,24,75216,Verizon Plus Play,Good,15% off on Netflix next month
ad00bfbc-7265-4c3e-b1dc-b465503928f0,HISTORY Vault,TV & Movies,11,75235,Verizon MyPlan,Good,Standard Perks
d366edf8-d433-4917-ad40-296f6302639f,NFL Sunday Ticket,Sports,10,75240,Verizon MyPlan,Bad,No Perks
34c8ad5b-3d17-48dc-8ca1-d48320ce4150,AMC+,TV & Movies,22,75251,Verizon Plus Play,Good,Standard Perks
ee2b03bd-107c-4899-ac00-de91cef943e5,HISTORY Vault,TV & Movies,18,75224,Verizon MyPlan,Good,Standard Perks
40fd7272-3fe0-4429-af23-4f4245140883,AMC+,TV & Movies,22,75001,Verizon Plus Play,Good,Standard Perks
bb554c42-9bf3-4f54-a788-1141218e4761,AMC+,TV & Movies,22,75252,Verizon MyPlan,Good,Standard Perks
4ce00468-307f-4b1e-a1a1-ee79e0f7ac0c,Paramount+,TV & Movies,3,75249,Verizon Plus Play,Bad,No Perks
d6d7532d-473f-44a2-aa9f-cf0238c0daff,Netflix,TV & Movies,27,75206,Verizon Plus Play,Good,15% off on Netflix next month
799634e3-1781-4bae-b1df-056aa5d4cbc8,Peacock,TV & Movies,4,75232,Verizon MyPlan,Bad,No Perks
671c20d9-5f6c-4f08-98bb-1837e9345ab2,Paramount+,TV & Movies,16,75247,Verizon Plus Play,Good,Standard Perks
be8802a2-66c8-41b1-ac51-4cff5dd16b1b,Paramount+,TV & Movies,25,75201,Verizon Plus Play,Good,Standard Perks
c4dbbd44-6cea-4779-af89-36703767c16a,AMC+,TV & Movies,14,75219,Verizon Plus Play,Good,Standard Perks
75b3002d-d9d5-43f7-8b99-0ffee7fed967,FlixLatino,TV & Movies,2,75204,Verizon Plus Play,Bad,No Perks
d5b5d85c-1d82-403e-a409-620cd3392d76,Paramount+,TV & Movies,6,75287,Verizon Plus Play,Bad,No Perks
a0d32a5e-e1b5-4e62-abd2-3e9747cb08dc,Peacock,TV & Movies,15,75243,Verizon Plus Play,Good,Standard Perks
de0722e9-e414-46be-8711-5483a287244c,NFL Sunday Ticket,Sports,18,75251,Verizon Plus Play,Good,Free month of STARZ
c9b4c521-0492-4132-99e3-8ef49ad28746,HISTORY Vault,TV & Movies,21,75230,Verizon MyPlan,Good,Standard Perks
96e71a91-5e26-49f3-bb46-7663d644779b,AMC+,TV & Movies,11,75237,Verizon MyPlan,Good,Standard Perks
ad7bb4f2-f287-456e-a95b-d6c5c8b121a0,Netflix,TV & Movies,6,75252,Verizon Plus Play,Bad,No Perks
f195b2fb-a53a-4d0d-874d-741fd7cb201e,NFL Sunday Ticket,Sports,18,75252,Verizon Plus Play,Good,Free month of STARZ
badc8351-107b-4f4a-bc1f-713e6d8b0f1a,Paramount+,TV & Movies,22,75202,Verizon Plus Play,Good,Standard Perks
ed2d77e2-4bb9-4059-9738-5f260ed2d7ca,ViX Premium,Lifestyle,3,75254,Verizon MyPlan,Bad,No Perks
0ebcbf44-2c67-4e4e-b915-fec044f1815c,Paramount+,TV & Movies,11,75252,Verizon MyPlan,Good,Standard Perks
28cc8f0b-926d-4703-bd25-e841cf160612,NFL Sunday Ticket,Sports,0,75224,Verizon Plus Play,Bad,No Perks
2b98763b-1459-459e-858b-3a31aa0f3db8,Peacock,TV & Movies,7,75241,Verizon MyPlan,Bad,No Perks
991852f8-2143-49ed-98c9-5585e87ccb47,BET+,Music & Audio,27,75206,Verizon Plus Play,Good,Standard Perks
685b686c-a6c5-41e3-9adb-af127a68f336,Netflix,TV & Movies,21,75208,Verizon Plus Play,Good,15% off on Netflix next month
a4527061-e589-4e19-a4e1-5cb193dccb14,AMC+,TV & Movies,28,75209,Verizon Plus Play,Good,Standard Perks
a830eeb2-6785-4ba9-a177-53b432207e75,HISTORY Vault,TV & Movies,7,75207,Verizon Plus Play,Bad,No Perks
47d51d50-1cd4-4dc6-a3f0-2bcbc7c71931,Peacock,TV & Movies,10,75237,Verizon MyPlan,Bad,No Perks
a51b608c-e492-4f76-9582-696b625f64ed,FlixLatino,TV & Movies,5,75231,Verizon Plus Play,Bad,No Perks
73f68d6b-e009-4d1a-95a8-541a87caaa33,Paramount+,TV & Movies,7,75232,Verizon Plus Play,Bad,No Perks
f3e6f203-9e6f-4470-96fa-21165fe08b96,FlixLatino,TV & Movies,15,75232,Verizon MyPlan,Good,Standard Perks
260f264b-8030-4824-ac0f-b8fa90e73029,Paramount+,TV & Movies,8,75229,Verizon Plus Play,Bad,No Perks
8d65935d-4dd8-4373-aea8-596c9e2af28e,Paramount+,TV & Movies,20,75241,Verizon MyPlan,Good,Standard Perks
c1d89aaf-45ad-42e3-8eca-2b022bdab31d,BET+,Music & Audio,1,75217,Verizon MyPlan,Bad,No Perks
0202e30c-74a6-4fcb-bd49-bdf286203608,ViX Premium,Lifestyle,5,75232,Verizon MyPlan,Bad,No Perks
67aa45ba-8dbf-42bd-9e7d-2fd35992086d,FlixLatino,TV & Movies,5,75235,Verizon Plus Play,Bad,No Perks
e2e068d9-a546-46d6-8efe-cd876eaae837,ViX Premium,Lifestyle,21,75212,Verizon Plus Play,Good,Standard Perks
56f70265-6c79-430c-8a67-8e986f2c198f,NFL Sunday Ticket,Sports,28,75244,Verizon Plus Play,Good,Free month of STARZ
01093549-fc45-4645-af24-e62fde7d88a5,HISTORY Vault,TV & Movies,2,75210,Verizon MyPlan,Bad,No Perks
18a0df80-663d-41d3-83d7-042e523151fa,Peacock,TV & Movies,15,75247,Verizon MyPlan,Good,Standard Perks
0398a00e-e577-4333-ba7f-f0c2506cfd3a,STARZ,TV & Movies,8,75230,Verizon MyPlan,Bad,No Perks
32c3da4d-a217-4481-8e59-6928f7ea8b51,Paramount+,TV & Movies,13,75212,Verizon MyPlan,Good,Standard Perks
ca5936dc-ff65-47fc-a13c-4384a69df92e,Peacock,TV & Movies,11,75223,Verizon MyPlan,Good,Standard Perks
dd1cb453-ab73-41c6-a66d-4aba4c471933,Paramount+,TV & Movies,24,75244,Verizon Plus Play,Good,Standard Perks
3d74efe3-b08e-48fd-9a0c-51ae40957b99,NFL Sunday Ticket,Sports,0,75248,Verizon MyPlan,Bad,No Perks
027d80da-05fa-48e8-a775-df7089bb5b03,STARZ,TV & Movies,29,75219,Verizon MyPlan,Good,Standard Perks
b400384e-cbbc-4381-bddd-1c866a62a2c7,Paramount+,TV & Movies,23,75224,Verizon MyPlan,Good,Standard Perks
94b50182-bee0-49f5-b23f-07280687bd4e,Peacock,TV & Movies,12,75001,Verizon Plus Play,Good,Standard Perks
d6b0dab8-befa-449f-b8d5-e8cd8cccbf3e,STARZ,TV & Movies,25,75215,Verizon Plus Play,Good,Standard Perks
3f3e05cb-28b7-4ec2-8216-07dd8362e095,AMC+,TV & Movies,19,75216,Verizon MyPlan,Good,Standard Perks
5ff46dd6-60cc-4881-b7e3-2543a28529c5,Paramount+,TV & Movies,3,75208,Verizon MyPlan,Bad,No Perks
eae03593-5dba-42b2-8f7f-c732266794d9,HISTORY Vault,TV & Movies,28,75207,Verizon MyPlan,Good,Standard Perks
5fc18a29-743b-404e-a258-4083ea425236,ViX Premium,Lifestyle,27,75240,Verizon Plus Play,Good,Standard Perks
c402c7d9-6405-480b-b48b-cd1ca4b1f7ba,NFL Sunday Ticket,Sports,10,75235,Verizon Plus Play,Bad,No Perks
716c2056-14a9-40f6-9b78-c0ff777e8aa2,AMC+,TV & Movies,7,75219,Verizon MyPlan,Bad,No Perks
e63b0ec0-15f7-4ba1-8b4d-5fb78e329bd9,ViX Premium,Lifestyle,5,75232,Verizon Plus Play,Bad,No Perks
4161a75f-d34f-4bc4-8571-34f25769f6a1,BET+,Music & Audio,29,75238,Verizon Plus Play,Good,Standard Perks
0effa144-a96b-4b3b-814f-b6d7d3522668,Netflix,TV & Movies,20,75206,Verizon Plus Play,Good,15% off on Netflix next month
0afbf9ca-b11f-48bd-9b1d-fbe6168ff20e,NFL Sunday Ticket,Sports,15,75231,Verizon MyPlan,Good,Free month of STARZ
024140e3-ba4f-4a96-8ad4-85bdb7a9e827,ViX Premium,Lifestyle,21,75205,Verizon Plus Play,Good,Standard Perks
ff4becc5-ab9b-4413-92df-87f00230b004,STARZ,TV & Movies,29,75209,Verizon Plus Play,Good,Standard Perks
cd0cb50f-6e4d-476a-a17f-2684eac1f88c,Paramount+,TV & Movies,24,75229,Verizon Plus Play,Good,Standard Perks
9dbb3a8b-56d5-4910-85ab-6e2b450db210,Paramount+,TV & Movies,5,75231,Verizon MyPlan,Bad,No Perks
af9faee6-4ac4-4aec-a8c2-34b657f00cbd,ViX Premium,Lifestyle,4,75237,Verizon MyPlan,Bad,No Perks
607889ae-9149-4f67-8924-63b118a0db17,STARZ,TV & Movies,9,75231,Verizon Plus Play,Bad,No Perks
197ac85d-c957-4795-8b27-9347f0a21b2d,AMC+,TV & Movies,19,75252,Verizon Plus Play,Good,Standard Perks
00e26f41-0007-41b0-87b8-03e7a3b4bbbe,STARZ,TV & Movies,16,75253,Verizon Plus Play,Good,Standard Perks
50b24a96-4450-49cc-a73d-249248bd7321,HISTORY Vault,TV & Movies,5,75202,Verizon MyPlan,Bad,No Perks
afed1f74-aa88-4a41-9e72-7caae03d5b8d,BET+,Music & Audio,17,75246,Verizon Plus Play,Good,Standard Perks
e8b81987-dbe2-4ae8-a5f1-0eb0da1704cb,HISTORY Vault,TV & Movies,20,75235,Verizon MyPlan,Good,Standard Perks
077200a7-0cf5-4c27-bcbc-823959278a43,HISTORY Vault,TV & Movies,4,75212,Verizon Plus Play,Bad,No Perks
a1cdf294-23a9-4a28-84c2-1c06cd08f9b7,Peacock,TV & Movies,14,75236,Verizon MyPlan,Good,Standard Perks
3725934a-8248-450b-aca0-61459b968243,STARZ,TV & Movies,5,75247,Verizon MyPlan,Bad,No Perks
e31c5be3-8380-49a9-be89-c45726205a2c,STARZ,TV & Movies,6,75001,Verizon Plus Play,Bad,No Perks
57c92db9-a8fe-4700-a0a7-7b3ea67c6396,AMC+,TV & Movies,23,75232,Verizon MyPlan,Good,Standard Perks
d86d16dd-de02-460f-bea1-f33952e9cfed,Paramount+,TV & Movies,23,75252,Verizon Plus Play,Good,Standard Perks
26235fef-764b-447d-bae1-a9f6e482e7ec,AMC+,TV & Movies,19,75214,Verizon Plus Play,Good,Standard Perks
1ad8ed79-d25f-4173-a195-51d1671c5731,HISTORY Vault,TV & Movies,0,75231,Verizon Plus Play,Bad,No Perks
b2dbcb1c-e573-4db0-9281-004b3b5a77ad,NFL Sunday Ticket,Sports,6,75287,Verizon MyPlan,Bad,No Perks
a087c951-6dac-43d6-838b-f1d3c50d17e2,BET+,Music & Audio,16,75230,Verizon Plus Play,Good,Standard Perks
dcc65a9b-862d-471f-a30a-5a01dd1b0b48,Peacock,TV & Movies,20,75254,Verizon MyPlan,Good,Standard Perks
eee55bd3-285d-4594-a7fb-efd15c29cb92,Peacock,TV & Movies,13,75235,Verizon MyPlan,Good,Standard Perks
38006925-6abf-4dfd-b253-0aff63a63316,Peacock,TV & Movies,6,75254,Verizon Plus Play,Bad,No Perks
2e6ef204-60eb-453d-9cb8-9c2a31a25a72,AMC+,TV & Movies,27,75237,Verizon Plus Play,Good,Standard Perks
243baf2b-f908-4b4f-b5a1-b6d54f08a5f9,BET+,Music & Audio,16,75238,Verizon MyPlan,Good,Standard Perks
def9c684-b2b5-4ef6-95f7-ad7463b57607,BET+,Music & Audio,30,75210,Verizon Plus Play,Good,Standard Perks
e790e655-513b-44c8-9692-c10266d2d367,NFL Sunday Ticket,Sports,24,75236,Verizon MyPlan,Good,Free month of STARZ
c31ea0c9-366a-4b7e-a5c4-1e10c4b94dd9,Peacock,TV & Movies,23,75233,Verizon Plus Play,Good,Standard Perks
914164d7-58e2-4a13-b992-358e53a846b1,BET+,Music & Audio,25,75210,Verizon MyPlan,Good,Standard Perks
fed37586-4832-47a8-afca-4eecccf50b87,BET+,Music & Audio,4,75252,Verizon Plus Play,Bad,No Perks
4cb72980-da53-4ec1-9164-8d8b605d1331,FlixLatino,TV & Movies,22,75248,Verizon MyPlan,Good,Standard Perks
45236087-1afd-41c3-961f-da1f516c749e,ViX Premium,Lifestyle,8,75206,Verizon MyPlan,Bad,No Perks
00878a7c-c508-4ac2-a7ad-d259937fe8e8,BET+,Music & Audio,1,75225,Verizon MyPlan,Bad,No Perks
b5a82461-d1ed-4987-b416-9524cbb4de9d,FlixLatino,TV & Movies,30,75287,Verizon Plus Play,Good,Standard Perks
bf540bdc-d017-4c17-90cd-87e0c101eb4f,FlixLatino,TV & Movies,7,75218,Verizon MyPlan,Bad,No Perks
